county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,PROVIDENCE 02,Matthew C. Funk Judicial Retention,,,NO,119,,
Cache,PROVIDENCE 02,Constitutional Amendment A,,,FOR,560,,
Cache,PROVIDENCE 02,Constitutional Amendment A,,,AGAINST,448,,
Cache,PROVIDENCE 02,Constitutional Amendment B,,,FOR,783,,
Cache,PROVIDENCE 02,Constitutional Amendment B,,,AGAINST,188,,
Cache,PROVIDENCE 02,Constitutional Amendment C,,,FOR,818,,
Cache,PROVIDENCE 02,Constitutional Amendment C,,,AGAINST,167,,
Cache,PROVIDENCE 02,Constitutional Amendment D,,,FOR,566,,
Cache,PROVIDENCE 02,Constitutional Amendment D,,,AGAINST,361,,
Cache,PROVIDENCE 02,Constitutional Amendment E,,,FOR,772,,
Cache,PROVIDENCE 02,Constitutional Amendment E,,,AGAINST,224,,
Cache,PROVIDENCE 02,Constitutional Amendment F,,,FOR,656,,
Cache,PROVIDENCE 02,Constitutional Amendment F,,,AGAINST,277,,
Cache,PROVIDENCE 02,Constitutional Amendment G,,,FOR,472,,
Cache,PROVIDENCE 02,Constitutional Amendment G,,,AGAINST,528,,
Cache,PROVIDENCE 03,Ballots Cast - Blank,,,,0,,
Cache,PROVIDENCE 03,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,PROVIDENCE 03,President,,,"KANYE WEST, MICHELLE TIDBALL",4,,
Cache,PROVIDENCE 03,President,,DEM,JOSEPH R. BIDEN,225,,
Cache,PROVIDENCE 03,President,,CON,DON BLANKENSHIP,3,,
Cache,PROVIDENCE 03,President,,LBT,JO JORGENSEN,35,,
Cache,PROVIDENCE 03,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,PROVIDENCE 03,President,,GRN,HOWIE HAWKINS,3,,
Cache,PROVIDENCE 03,President,,,GLORIA LA RIVA,0,,
Cache,PROVIDENCE 03,President,,REP,DONALD J. TRUMP,675,,
Cache,PROVIDENCE 03,President,,,Write-In Totals,11,,
Cache,PROVIDENCE 03,President,,,Write-In: Not Certified,11,,
Cache,PROVIDENCE 03,President,,,Write-In: Brian Carroll,0,,
Cache,PROVIDENCE 03,President,,,Write-In: Tom Hoefling,0,,
Cache,PROVIDENCE 03,President,,,Write-In: Jade,0,,
Cache,PROVIDENCE 03,President,,,Not Assigned,0,,
Cache,PROVIDENCE 03,U.S. House,1,DEM,DARREN PARRY,198,,
Cache,PROVIDENCE 03,U.S. House,1,REP,BLAKE DAVID MOORE,687,,
Cache,PROVIDENCE 03,U.S. House,1,,Write-In Totals,1,,
Cache,PROVIDENCE 03,U.S. House,1,,Write-In: Not Certified,1,,
Cache,PROVIDENCE 03,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,PROVIDENCE 03,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,PROVIDENCE 03,U.S. House,1,,Not Assigned,0,,
Cache,PROVIDENCE 03,Governor,,DEM,CHRIS PETERSON,165,,
Cache,PROVIDENCE 03,Governor,,IAP,IAP GREG DUERDEN,12,,
Cache,PROVIDENCE 03,Governor,,REP,SPENCER J. COX,717,,
Cache,PROVIDENCE 03,Governor,,LBT,DANIEL RHEAD COTTAM,20,,
Cache,PROVIDENCE 03,Governor,,,Write-In Totals,17,,
Cache,PROVIDENCE 03,Governor,,,Write-In: Madeline Kazantzis/Ed,11,,
Cache,PROVIDENCE 03,Governor,,,Write-In: Not Certified,6,,
Cache,PROVIDENCE 03,Governor,,,Not Assigned,0,,
Cache,PROVIDENCE 03,Attorney General,,LBT,RUDY J. BAUTISTA,38,,
Cache,PROVIDENCE 03,Attorney General,,DEM,GREG SKORDAS,197,,
Cache,PROVIDENCE 03,Attorney General,,REP,SEAN D. REYES,681,,
Cache,PROVIDENCE 03,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,720,,
Cache,PROVIDENCE 03,State Auditor,,CON,JEFFREY L. OSTLER,70,,
Cache,PROVIDENCE 03,State Auditor,,UUP,BRIAN L. FABBI,49,,
Cache,PROVIDENCE 03,State Treasurer,,CON,RICHARD PROCTOR,60,,
Cache,PROVIDENCE 03,State Treasurer,,REP,DAVID DAMSCHEN,710,,
Cache,PROVIDENCE 03,State Treasurer,,LBT,JOSEPH SPECIALE,71,,
Cache,PROVIDENCE 03,State Senate,25,REP,CHRIS H WILSON,704,,
Cache,PROVIDENCE 03,State Senate,25,DEM,NANCY HUNTLY,198,,
Cache,PROVIDENCE 03,State House,5,DEM,LAUREN ABELL,200,,
Cache,PROVIDENCE 03,State House,5,REP,CASEY SNIDER,694,,
Cache,PROVIDENCE 03,County Assessor,,REP,KATHLEEN C. HOWELL,815,,
Cache,PROVIDENCE 03,County Recorder,,REP,DEVRON ANDERSEN,802,,
Cache,PROVIDENCE 03,County Treasurer,,REP,CRAIG MCALLISTER,799,,
Cache,PROVIDENCE 03,Cache Water Dist Bd At-Large,,,REGAN WHEELER,266,,
Cache,PROVIDENCE 03,Cache Water Dist Bd At-Large,,,BRETT ROPER,480,,
Cache,PROVIDENCE 03,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,370,,
Cache,PROVIDENCE 03,Cache County Sch Bd 3,,,D. JEFFREY NIELSEN,751,,
Cache,PROVIDENCE 03,John A. Pearce Judicial Retention,,,YES,714,,
Cache,PROVIDENCE 03,John A. Pearce Judicial Retention,,,NO,82,,
Cache,PROVIDENCE 03,David N. Mortensen Judicial Retention,,,YES,692,,
Cache,PROVIDENCE 03,David N. Mortensen Judicial Retention,,,NO,98,,
Cache,PROVIDENCE 03,Diana Hagen Judicial Retention,,,YES,687,,
Cache,PROVIDENCE 03,Diana Hagen Judicial Retention,,,NO,79,,
Cache,PROVIDENCE 03,Gregory Keith Orme Judicial Retention,,,YES,672,,
Cache,PROVIDENCE 03,Gregory Keith Orme Judicial Retention,,,NO,91,,
Cache,PROVIDENCE 03,Jill M. Pohlman Judicial Retention,,,YES,679,,
Cache,PROVIDENCE 03,Jill M. Pohlman Judicial Retention,,,NO,84,,
Cache,PROVIDENCE 03,Michele M. Christiansen Forster Judicial Retention,,,YES,676,,
Cache,PROVIDENCE 03,Michele M. Christiansen Forster Judicial Retention,,,NO,85,,
Cache,PROVIDENCE 03,Ryan M. Harris Judicial Retention,,,YES,642,,
Cache,PROVIDENCE 03,Ryan M. Harris Judicial Retention,,,NO,115,,
Cache,PROVIDENCE 03,Kirk M. Morgan Judicial Retention,,,YES,685,,
Cache,PROVIDENCE 03,Kirk M. Morgan Judicial Retention,,,NO,77,,
Cache,PROVIDENCE 03,Matthew C. Funk Judicial Retention,,,YES,668,,
Cache,PROVIDENCE 03,Matthew C. Funk Judicial Retention,,,NO,101,,
Cache,PROVIDENCE 03,Constitutional Amendment A,,,FOR,465,,
Cache,PROVIDENCE 03,Constitutional Amendment A,,,AGAINST,436,,
Cache,PROVIDENCE 03,Constitutional Amendment B,,,FOR,725,,
Cache,PROVIDENCE 03,Constitutional Amendment B,,,AGAINST,152,,
Cache,PROVIDENCE 03,Constitutional Amendment C,,,FOR,707,,
Cache,PROVIDENCE 03,Constitutional Amendment C,,,AGAINST,181,,
Cache,PROVIDENCE 03,Constitutional Amendment D,,,FOR,519,,
Cache,PROVIDENCE 03,Constitutional Amendment D,,,AGAINST,323,,
Cache,PROVIDENCE 03,Constitutional Amendment E,,,FOR,732,,
Cache,PROVIDENCE 03,Constitutional Amendment E,,,AGAINST,162,,
Cache,PROVIDENCE 03,Constitutional Amendment F,,,FOR,576,,
Cache,PROVIDENCE 03,Constitutional Amendment F,,,AGAINST,267,,
Cache,PROVIDENCE 03,Constitutional Amendment G,,,FOR,436,,
Cache,PROVIDENCE 03,Constitutional Amendment G,,,AGAINST,462,,
Cache,PROVIDENCE 04,Ballots Cast - Blank,,,,0,,
Cache,PROVIDENCE 04,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,PROVIDENCE 04,President,,,"KANYE WEST, MICHELLE TIDBALL",2,,
Cache,PROVIDENCE 04,President,,DEM,JOSEPH R. BIDEN,251,,
Cache,PROVIDENCE 04,President,,CON,DON BLANKENSHIP,2,,
Cache,PROVIDENCE 04,President,,LBT,JO JORGENSEN,17,,
Cache,PROVIDENCE 04,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,PROVIDENCE 04,President,,GRN,HOWIE HAWKINS,2,,
Cache,PROVIDENCE 04,President,,,GLORIA LA RIVA,1,,
Cache,PROVIDENCE 04,President,,REP,DONALD J. TRUMP,470,,
Cache,PROVIDENCE 04,President,,,Write-In Totals,12,,
Cache,PROVIDENCE 04,President,,,Write-In: Not Certified,12,,
Cache,PROVIDENCE 04,President,,,Write-In: Brian Carroll,0,,
Cache,PROVIDENCE 04,President,,,Write-In: Tom Hoefling,0,,
Cache,PROVIDENCE 04,President,,,Write-In: Jade,0,,
Cache,PROVIDENCE 04,President,,,Not Assigned,0,,
Cache,PROVIDENCE 04,U.S. House,1,DEM,DARREN PARRY,229,,
Cache,PROVIDENCE 04,U.S. House,1,REP,BLAKE DAVID MOORE,473,,
Cache,PROVIDENCE 04,U.S. House,1,,Write-In Totals,3,,
Cache,PROVIDENCE 04,U.S. House,1,,Write-In: Not Certified,3,,
Cache,PROVIDENCE 04,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,PROVIDENCE 04,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,PROVIDENCE 04,U.S. House,1,,Not Assigned,0,,
Cache,PROVIDENCE 04,Governor,,DEM,CHRIS PETERSON,180,,
Cache,PROVIDENCE 04,Governor,,IAP,IAP GREG DUERDEN,12,,
Cache,PROVIDENCE 04,Governor,,REP,SPENCER J. COX,504,,
Cache,PROVIDENCE 04,Governor,,LBT,DANIEL RHEAD COTTAM,23,,
Cache,PROVIDENCE 04,Governor,,,Write-In Totals,19,,
Cache,PROVIDENCE 04,Governor,,,Write-In: Madeline Kazantzis/Ed,10,,
Cache,PROVIDENCE 04,Governor,,,Write-In: Not Certified,9,,
Cache,PROVIDENCE 04,Governor,,,Not Assigned,0,,
Cache,PROVIDENCE 04,Attorney General,,LBT,RUDY J. BAUTISTA,41,,
Cache,PROVIDENCE 04,Attorney General,,DEM,GREG SKORDAS,211,,
Cache,PROVIDENCE 04,Attorney General,,REP,SEAN D. REYES,467,,
Cache,PROVIDENCE 04,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,520,,
Cache,PROVIDENCE 04,State Auditor,,CON,JEFFREY L. OSTLER,69,,
Cache,PROVIDENCE 04,State Auditor,,UUP,BRIAN L. FABBI,64,,
Cache,PROVIDENCE 04,State Treasurer,,CON,RICHARD PROCTOR,63,,
Cache,PROVIDENCE 04,State Treasurer,,REP,DAVID DAMSCHEN,516,,
Cache,PROVIDENCE 04,State Treasurer,,LBT,JOSEPH SPECIALE,80,,
Cache,PROVIDENCE 04,State Senate,25,REP,CHRIS H WILSON,496,,
Cache,PROVIDENCE 04,State Senate,25,DEM,NANCY HUNTLY,210,,
Cache,PROVIDENCE 04,State House,5,DEM,LAUREN ABELL,208,,
Cache,PROVIDENCE 04,State House,5,REP,CASEY SNIDER,495,,
Cache,PROVIDENCE 04,County Assessor,,REP,KATHLEEN C. HOWELL,594,,
Cache,PROVIDENCE 04,County Recorder,,REP,DEVRON ANDERSEN,587,,
Cache,PROVIDENCE 04,County Treasurer,,REP,CRAIG MCALLISTER,590,,
Cache,PROVIDENCE 04,Cache Water Dist Bd At-Large,,,REGAN WHEELER,217,,
Cache,PROVIDENCE 04,Cache Water Dist Bd At-Large,,,BRETT ROPER,341,,
Cache,PROVIDENCE 04,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,282,,
Cache,PROVIDENCE 04,John A. Pearce Judicial Retention,,,YES,544,,
Cache,PROVIDENCE 04,John A. Pearce Judicial Retention,,,NO,84,,
Cache,PROVIDENCE 04,David N. Mortensen Judicial Retention,,,YES,518,,
Cache,PROVIDENCE 04,David N. Mortensen Judicial Retention,,,NO,108,,
Cache,PROVIDENCE 04,Diana Hagen Judicial Retention,,,YES,554,,
Cache,PROVIDENCE 04,Diana Hagen Judicial Retention,,,NO,70,,
Cache,PROVIDENCE 04,Gregory Keith Orme Judicial Retention,,,YES,514,,
Cache,PROVIDENCE 04,Gregory Keith Orme Judicial Retention,,,NO,91,,
Cache,PROVIDENCE 04,Jill M. Pohlman Judicial Retention,,,YES,547,,
Cache,PROVIDENCE 04,Jill M. Pohlman Judicial Retention,,,NO,71,,
Cache,PROVIDENCE 04,Michele M. Christiansen Forster Judicial Retention,,,YES,536,,
Cache,PROVIDENCE 04,Michele M. Christiansen Forster Judicial Retention,,,NO,74,,
Cache,PROVIDENCE 04,Ryan M. Harris Judicial Retention,,,YES,491,,
Cache,PROVIDENCE 04,Ryan M. Harris Judicial Retention,,,NO,120,,
Cache,PROVIDENCE 04,Kirk M. Morgan Judicial Retention,,,YES,533,,
Cache,PROVIDENCE 04,Kirk M. Morgan Judicial Retention,,,NO,81,,
Cache,PROVIDENCE 04,Matthew C. Funk Judicial Retention,,,YES,523,,
Cache,PROVIDENCE 04,Matthew C. Funk Judicial Retention,,,NO,101,,
Cache,PROVIDENCE 04,Constitutional Amendment A,,,FOR,401,,
Cache,PROVIDENCE 04,Constitutional Amendment A,,,AGAINST,323,,
Cache,PROVIDENCE 04,Constitutional Amendment B,,,FOR,540,,
Cache,PROVIDENCE 04,Constitutional Amendment B,,,AGAINST,150,,
Cache,PROVIDENCE 04,Constitutional Amendment C,,,FOR,570,,
Cache,PROVIDENCE 04,Constitutional Amendment C,,,AGAINST,128,,
Cache,PROVIDENCE 04,Constitutional Amendment D,,,FOR,398,,
Cache,PROVIDENCE 04,Constitutional Amendment D,,,AGAINST,254,,
Cache,PROVIDENCE 04,Constitutional Amendment E,,,FOR,525,,
Cache,PROVIDENCE 04,Constitutional Amendment E,,,AGAINST,167,,
Cache,PROVIDENCE 04,Constitutional Amendment F,,,FOR,444,,
Cache,PROVIDENCE 04,Constitutional Amendment F,,,AGAINST,219,,
Cache,PROVIDENCE 04,Constitutional Amendment G,,,FOR,357,,
Cache,PROVIDENCE 04,Constitutional Amendment G,,,AGAINST,346,,
Cache,PROVIDENCE 05,Ballots Cast - Blank,,,,0,,
Cache,PROVIDENCE 05,President,,,"BROCK PIERCE, KARLA BALLARD",2,,
Cache,PROVIDENCE 05,President,,,"KANYE WEST, MICHELLE TIDBALL",2,,
Cache,PROVIDENCE 05,President,,DEM,JOSEPH R. BIDEN,206,,
Cache,PROVIDENCE 05,President,,CON,DON BLANKENSHIP,6,,
Cache,PROVIDENCE 05,President,,LBT,JO JORGENSEN,18,,
Cache,PROVIDENCE 05,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,PROVIDENCE 05,President,,GRN,HOWIE HAWKINS,4,,
Cache,PROVIDENCE 05,President,,,GLORIA LA RIVA,0,,
Cache,PROVIDENCE 05,President,,REP,DONALD J. TRUMP,513,,
Cache,PROVIDENCE 05,President,,,Write-In Totals,17,,
Cache,PROVIDENCE 05,President,,,Write-In: Not Certified,17,,
Cache,PROVIDENCE 05,President,,,Write-In: Brian Carroll,0,,
Cache,PROVIDENCE 05,President,,,Write-In: Tom Hoefling,0,,
Cache,PROVIDENCE 05,President,,,Write-In: Jade,0,,
Cache,PROVIDENCE 05,President,,,Not Assigned,0,,
Cache,PROVIDENCE 05,U.S. House,1,DEM,DARREN PARRY,234,,
Cache,PROVIDENCE 05,U.S. House,1,REP,BLAKE DAVID MOORE,485,,
Cache,PROVIDENCE 05,U.S. House,1,,Write-In Totals,0,,
Cache,PROVIDENCE 05,U.S. House,1,,Write-In: Not Certified,0,,
Cache,PROVIDENCE 05,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,PROVIDENCE 05,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,PROVIDENCE 05,U.S. House,1,,Not Assigned,0,,
Cache,PROVIDENCE 05,Governor,,DEM,CHRIS PETERSON,143,,
Cache,PROVIDENCE 05,Governor,,IAP,IAP GREG DUERDEN,4,,
Cache,PROVIDENCE 05,Governor,,REP,SPENCER J. COX,569,,
Cache,PROVIDENCE 05,Governor,,LBT,DANIEL RHEAD COTTAM,27,,
Cache,PROVIDENCE 05,Governor,,,Write-In Totals,4,,
Cache,PROVIDENCE 05,Governor,,,Write-In: Madeline Kazantzis/Ed,3,,
Cache,PROVIDENCE 05,Governor,,,Write-In: Not Certified,1,,
Cache,PROVIDENCE 05,Governor,,,Not Assigned,0,,
Cache,PROVIDENCE 05,Attorney General,,LBT,RUDY J. BAUTISTA,32,,
Cache,PROVIDENCE 05,Attorney General,,DEM,GREG SKORDAS,177,,
Cache,PROVIDENCE 05,Attorney General,,REP,SEAN D. REYES,529,,
Cache,PROVIDENCE 05,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,547,,
Cache,PROVIDENCE 05,State Auditor,,CON,JEFFREY L. OSTLER,64,,
Cache,PROVIDENCE 05,State Auditor,,UUP,BRIAN L. FABBI,56,,
Cache,PROVIDENCE 05,State Treasurer,,CON,RICHARD PROCTOR,47,,
Cache,PROVIDENCE 05,State Treasurer,,REP,DAVID DAMSCHEN,556,,
Cache,PROVIDENCE 05,State Treasurer,,LBT,JOSEPH SPECIALE,71,,
Cache,PROVIDENCE 05,State Senate,25,REP,CHRIS H WILSON,570,,
Cache,PROVIDENCE 05,State Senate,25,DEM,NANCY HUNTLY,157,,
Cache,PROVIDENCE 05,State House,5,DEM,LAUREN ABELL,167,,
Cache,PROVIDENCE 05,State House,5,REP,CASEY SNIDER,551,,
Cache,PROVIDENCE 05,County Assessor,,REP,KATHLEEN C. HOWELL,632,,
Cache,PROVIDENCE 05,County Recorder,,REP,DEVRON ANDERSEN,614,,
Cache,PROVIDENCE 05,County Treasurer,,REP,CRAIG MCALLISTER,607,,
Cache,PROVIDENCE 05,Cache Water Dist Bd At-Large,,,REGAN WHEELER,226,,
Cache,PROVIDENCE 05,Cache Water Dist Bd At-Large,,,BRETT ROPER,333,,
Cache,PROVIDENCE 05,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,322,,
Cache,PROVIDENCE 05,Cache County Sch Bd 3,,,D. JEFFREY NIELSEN,564,,
Cache,PROVIDENCE 05,John A. Pearce Judicial Retention,,,YES,552,,
Cache,PROVIDENCE 05,John A. Pearce Judicial Retention,,,NO,59,,
Cache,PROVIDENCE 05,David N. Mortensen Judicial Retention,,,YES,535,,
Cache,PROVIDENCE 05,David N. Mortensen Judicial Retention,,,NO,74,,
Cache,PROVIDENCE 05,Diana Hagen Judicial Retention,,,YES,542,,
Cache,PROVIDENCE 05,Diana Hagen Judicial Retention,,,NO,61,,
Cache,PROVIDENCE 05,Gregory Keith Orme Judicial Retention,,,YES,526,,
Cache,PROVIDENCE 05,Gregory Keith Orme Judicial Retention,,,NO,75,,
Cache,PROVIDENCE 05,Jill M. Pohlman Judicial Retention,,,YES,544,,
Cache,PROVIDENCE 05,Jill M. Pohlman Judicial Retention,,,NO,58,,
Cache,PROVIDENCE 05,Michele M. Christiansen Forster Judicial Retention,,,YES,538,,
Cache,PROVIDENCE 05,Michele M. Christiansen Forster Judicial Retention,,,NO,63,,
Cache,PROVIDENCE 05,Ryan M. Harris Judicial Retention,,,YES,507,,
Cache,PROVIDENCE 05,Ryan M. Harris Judicial Retention,,,NO,93,,
Cache,PROVIDENCE 05,Kirk M. Morgan Judicial Retention,,,YES,534,,
Cache,PROVIDENCE 05,Kirk M. Morgan Judicial Retention,,,NO,66,,
Cache,PROVIDENCE 05,Matthew C. Funk Judicial Retention,,,YES,533,,
Cache,PROVIDENCE 05,Matthew C. Funk Judicial Retention,,,NO,78,,
Cache,PROVIDENCE 05,Constitutional Amendment A,,,FOR,396,,
Cache,PROVIDENCE 05,Constitutional Amendment A,,,AGAINST,346,,
Cache,PROVIDENCE 05,Constitutional Amendment B,,,FOR,551,,
Cache,PROVIDENCE 05,Constitutional Amendment B,,,AGAINST,142,,
Cache,PROVIDENCE 05,Constitutional Amendment C,,,FOR,571,,
Cache,PROVIDENCE 05,Constitutional Amendment C,,,AGAINST,134,,
Cache,PROVIDENCE 05,Constitutional Amendment D,,,FOR,401,,
Cache,PROVIDENCE 05,Constitutional Amendment D,,,AGAINST,266,,
Cache,PROVIDENCE 05,Constitutional Amendment E,,,FOR,536,,
Cache,PROVIDENCE 05,Constitutional Amendment E,,,AGAINST,177,,
Cache,PROVIDENCE 05,Constitutional Amendment F,,,FOR,465,,
Cache,PROVIDENCE 05,Constitutional Amendment F,,,AGAINST,199,,
Cache,PROVIDENCE 05,Constitutional Amendment G,,,FOR,351,,
Cache,PROVIDENCE 05,Constitutional Amendment G,,,AGAINST,366,,
Cache,RICHMOND 01,Ballots Cast - Blank,,,,0,,
Cache,RICHMOND 01,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,RICHMOND 01,President,,,"KANYE WEST, MICHELLE TIDBALL",3,,
Cache,RICHMOND 01,President,,DEM,JOSEPH R. BIDEN,126,,
Cache,RICHMOND 01,President,,CON,DON BLANKENSHIP,8,,
Cache,RICHMOND 01,President,,LBT,JO JORGENSEN,22,,
Cache,RICHMOND 01,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,RICHMOND 01,President,,GRN,HOWIE HAWKINS,3,,
Cache,RICHMOND 01,President,,,GLORIA LA RIVA,0,,
Cache,RICHMOND 01,President,,REP,DONALD J. TRUMP,573,,
Cache,RICHMOND 01,President,,,Write-In Totals,5,,
Cache,RICHMOND 01,President,,,Write-In: Not Certified,5,,
Cache,RICHMOND 01,President,,,Write-In: Brian Carroll,0,,
Cache,RICHMOND 01,President,,,Write-In: Tom Hoefling,0,,
Cache,RICHMOND 01,President,,,Write-In: Jade,0,,
Cache,RICHMOND 01,President,,,Not Assigned,0,,
Cache,RICHMOND 01,U.S. House,1,DEM,DARREN PARRY,139,,
Cache,RICHMOND 01,U.S. House,1,REP,BLAKE DAVID MOORE,545,,
Cache,RICHMOND 01,U.S. House,1,,Write-In Totals,2,,
Cache,RICHMOND 01,U.S. House,1,,Write-In: Not Certified,2,,
Cache,RICHMOND 01,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,RICHMOND 01,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,RICHMOND 01,U.S. House,1,,Not Assigned,0,,
Cache,RICHMOND 01,Governor,,DEM,CHRIS PETERSON,92,,
Cache,RICHMOND 01,Governor,,IAP,IAP GREG DUERDEN,16,,
Cache,RICHMOND 01,Governor,,REP,SPENCER J. COX,575,,
Cache,RICHMOND 01,Governor,,LBT,DANIEL RHEAD COTTAM,21,,
Cache,RICHMOND 01,Governor,,,Write-In Totals,17,,
Cache,RICHMOND 01,Governor,,,Write-In: Madeline Kazantzis/Ed,12,,
Cache,RICHMOND 01,Governor,,,Write-In: Not Certified,5,,
Cache,RICHMOND 01,Governor,,,Not Assigned,0,,
Cache,RICHMOND 01,Attorney General,,LBT,RUDY J. BAUTISTA,29,,
Cache,RICHMOND 01,Attorney General,,DEM,GREG SKORDAS,108,,
Cache,RICHMOND 01,Attorney General,,REP,SEAN D. REYES,570,,
Cache,RICHMOND 01,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,581,,
Cache,RICHMOND 01,State Auditor,,CON,JEFFREY L. OSTLER,56,,
Cache,RICHMOND 01,State Auditor,,UUP,BRIAN L. FABBI,37,,
Cache,RICHMOND 01,State Treasurer,,CON,RICHARD PROCTOR,56,,
Cache,RICHMOND 01,State Treasurer,,REP,DAVID DAMSCHEN,551,,
Cache,RICHMOND 01,State Treasurer,,LBT,JOSEPH SPECIALE,61,,
Cache,RICHMOND 01,State Senate,25,REP,CHRIS H WILSON,587,,
Cache,RICHMOND 01,State Senate,25,DEM,NANCY HUNTLY,120,,
Cache,RICHMOND 01,State House,3,REP,MIKE PETERSEN,581,,
Cache,RICHMOND 01,State House,3,DEM,HOLLY A. GUNTHER,129,,
Cache,RICHMOND 01,County Assessor,,REP,KATHLEEN C. HOWELL,649,,
Cache,RICHMOND 01,County Council North,,REP,DAVID ERICKSON,585,,
Cache,RICHMOND 01,County Council North,,DEM,MARILYN MECHAM,124,,
Cache,RICHMOND 01,County Recorder,,REP,DEVRON ANDERSEN,635,,
Cache,RICHMOND 01,County Treasurer,,REP,CRAIG MCALLISTER,632,,
Cache,RICHMOND 01,Cache Water Dist Bd At-Large,,,REGAN WHEELER,318,,
Cache,RICHMOND 01,Cache Water Dist Bd At-Large,,,BRETT ROPER,288,,
Cache,RICHMOND 01,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,276,,
Cache,RICHMOND 01,Cache Water Dist Bd North,,,MAX PIERCE,567,,
Cache,RICHMOND 01,John A. Pearce Judicial Retention,,,YES,565,,
Cache,RICHMOND 01,John A. Pearce Judicial Retention,,,NO,61,,
Cache,RICHMOND 01,David N. Mortensen Judicial Retention,,,YES,530,,
Cache,RICHMOND 01,David N. Mortensen Judicial Retention,,,NO,64,,
Cache,RICHMOND 01,Diana Hagen Judicial Retention,,,YES,534,,
Cache,RICHMOND 01,Diana Hagen Judicial Retention,,,NO,59,,
Cache,RICHMOND 01,Gregory Keith Orme Judicial Retention,,,YES,523,,
Cache,RICHMOND 01,Gregory Keith Orme Judicial Retention,,,NO,70,,
Cache,RICHMOND 01,Jill M. Pohlman Judicial Retention,,,YES,533,,
Cache,RICHMOND 01,Jill M. Pohlman Judicial Retention,,,NO,60,,
Cache,RICHMOND 01,Michele M. Christiansen Forster Judicial Retention,,,YES,532,,
Cache,RICHMOND 01,Michele M. Christiansen Forster Judicial Retention,,,NO,61,,
Cache,RICHMOND 01,Ryan M. Harris Judicial Retention,,,YES,517,,
Cache,RICHMOND 01,Ryan M. Harris Judicial Retention,,,NO,77,,
Cache,RICHMOND 01,Kirk M. Morgan Judicial Retention,,,YES,535,,
Cache,RICHMOND 01,Kirk M. Morgan Judicial Retention,,,NO,58,,
Cache,RICHMOND 01,Matthew C. Funk Judicial Retention,,,YES,517,,
Cache,RICHMOND 01,Matthew C. Funk Judicial Retention,,,NO,94,,
Cache,RICHMOND 01,Constitutional Amendment A,,,FOR,305,,
Cache,RICHMOND 01,Constitutional Amendment A,,,AGAINST,404,,
Cache,RICHMOND 01,Constitutional Amendment B,,,FOR,531,,
Cache,RICHMOND 01,Constitutional Amendment B,,,AGAINST,150,,
Cache,RICHMOND 01,Constitutional Amendment C,,,FOR,495,,
Cache,RICHMOND 01,Constitutional Amendment C,,,AGAINST,188,,
Cache,RICHMOND 01,Constitutional Amendment D,,,FOR,339,,
Cache,RICHMOND 01,Constitutional Amendment D,,,AGAINST,320,,
Cache,RICHMOND 01,Constitutional Amendment E,,,FOR,601,,
Cache,RICHMOND 01,Constitutional Amendment E,,,AGAINST,107,,
Cache,RICHMOND 01,Constitutional Amendment F,,,FOR,418,,
Cache,RICHMOND 01,Constitutional Amendment F,,,AGAINST,242,,
Cache,RICHMOND 01,Constitutional Amendment G,,,FOR,335,,
Cache,RICHMOND 01,Constitutional Amendment G,,,AGAINST,361,,
Cache,RICHMOND 02,Ballots Cast - Blank,,,,0,,
Cache,RICHMOND 02,President,,,"BROCK PIERCE, KARLA BALLARD",3,,
Cache,RICHMOND 02,President,,,"KANYE WEST, MICHELLE TIDBALL",3,,
Cache,RICHMOND 02,President,,DEM,JOSEPH R. BIDEN,121,,
Cache,RICHMOND 02,President,,CON,DON BLANKENSHIP,6,,
Cache,RICHMOND 02,President,,LBT,JO JORGENSEN,6,,
Cache,RICHMOND 02,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,RICHMOND 02,President,,GRN,HOWIE HAWKINS,0,,
Cache,RICHMOND 02,President,,,GLORIA LA RIVA,1,,
Cache,RICHMOND 02,President,,REP,DONALD J. TRUMP,597,,
