county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional,mail
Davis,BO32:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,BO33:IDS-,U.S. House,2,Cassie Easley,CON,12,,,,
Davis,BO34:IDS-,U.S. House,2,Cassie Easley,CON,15,,,,
Davis,BO35:IDS-,U.S. House,2,Cassie Easley,CON,22,,,,
Davis,BO36:I-S-,U.S. House,2,Cassie Easley,CON,12,,,,
Davis,BO37:I-S-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,BO38:I-S-,U.S. House,2,Cassie Easley,CON,2,,,,
Davis,BO39:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,BO40:I-S,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,BO40:IDS-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,BO41:IDS-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,BO42:I-S-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,BO43,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,BO44:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,CE01:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,CE02:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,CE03:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,CE04:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,CE05:I-S-,U.S. House,2,Cassie Easley,CON,3,,,,
Davis,CE06:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,CE07:I-S-,U.S. House,2,Cassie Easley,CON,13,,,,
Davis,CE08:I-S-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,CE09:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,CE10:I-S-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,CE11:I-S-,U.S. House,2,Cassie Easley,CON,14,,,,
Davis,CE12:I-S-,U.S. House,2,Cassie Easley,CON,15,,,,
Davis,CE13:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,CE14:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,CE15:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,CE16:I-S-,U.S. House,2,Cassie Easley,CON,14,,,,
Davis,CE17:I-S-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,FA01,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,FA02:IBC-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA03:I-C-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,FA03:IBC-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,FA04:IBC-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,FA05:IBC-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,FA06:IBC-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA07:I-C-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA08:IBC-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA09:IBC-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,FA10:I-C-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA11:I-C-,U.S. House,2,Cassie Easley,CON,11,,,,
Davis,FA12:I-C-,U.S. House,2,Cassie Easley,CON,11,,,,
Davis,FA12:U-C-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,FA13:I-C-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,FA14:I-C-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,FA15:I-C-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,FA16:IBC-,U.S. House,2,Cassie Easley,CON,11,,,,
Davis,FA17:IBC-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,FA18:IBC-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,FA19:IBC-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,FA20:IBC-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,FA21:IBC-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,FA22:IBC-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,FA23:IBC-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,KA35:IBC-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,NS01:I-S-,U.S. House,2,Cassie Easley,CON,12,,,,
Davis,NS02:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,NS03:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,NS04:I-S-,U.S. House,2,Cassie Easley,CON,13,,,,
Davis,NS05:I-S-,U.S. House,2,Cassie Easley,CON,2,,,,
Davis,NS06:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,NS07:I-S-,U.S. House,2,Cassie Easley,CON,13,,,,
Davis,NS07:IDSA,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,NS07,U.S. House,2,Cassie Easley,CON,1,,,,
Davis,NS08:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,NS09:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,NS10:UDS-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,NS11:IDSB,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,NS12:IDS-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,NS13:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,NS14:I-S-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,NS15:IDS-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,NS16:I-S-,U.S. House,2,Cassie Easley,CON,3,,,,
Davis,NS17:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,NS18:I-S-,U.S. House,2,Cassie Easley,CON,4,,,,
Davis,NS19:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,NS20:I-S-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,WB01:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,WB02:I-S-,U.S. House,2,Cassie Easley,CON,13,,,,
Davis,WB03:I-S-,U.S. House,2,Cassie Easley,CON,7,,,,
Davis,WB04:I-S-,U.S. House,2,Cassie Easley,CON,13,,,,
Davis,WB05:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,WB05:U---,U.S. House,2,Cassie Easley,CON,1,,,,
Davis,WB05:U-S-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,WB06:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,WX01:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,WX02:I-S-,U.S. House,2,Cassie Easley,CON,15,,,,
Davis,WX03:I-S-,U.S. House,2,Cassie Easley,CON,8,,,,
Davis,WX04:I-S-,U.S. House,2,Cassie Easley,CON,9,,,,
Davis,WX04:U-S-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,WX05:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,WX06:I-S-,U.S. House,2,Cassie Easley,CON,6,,,,
Davis,WX07:I-S-,U.S. House,2,Cassie Easley,CON,10,,,,
Davis,WX08:I-S-,U.S. House,2,Cassie Easley,CON,11,,,,
Davis,WX09:I-S-,U.S. House,2,Cassie Easley,CON,12,,,,
Davis,WX10:I-S-,U.S. House,2,Cassie Easley,CON,11,,,,
Davis,WX11:I-S-,U.S. House,2,Cassie Easley,CON,5,,,,
Davis,WX11:IDS-,U.S. House,2,Cassie Easley,CON,0,,,,
Davis,BO01:I-S-,U.S. House,2,Chris Stewart,REP,182,,,,
Davis,BO02:I-S-,U.S. House,2,Chris Stewart,REP,197,,,,
Davis,BO03:I-S-,U.S. House,2,Chris Stewart,REP,200,,,,
Davis,BO04:I-S-,U.S. House,2,Chris Stewart,REP,240,,,,
Davis,BO05:I-S-,U.S. House,2,Chris Stewart,REP,238,,,,
Davis,BO05:U-S-,U.S. House,2,Chris Stewart,REP,0,,,,
Davis,BO06:I-S-,U.S. House,2,Chris Stewart,REP,244,,,,
Davis,BO07:I-S-,U.S. House,2,Chris Stewart,REP,236,,,,
Davis,BO08:I-S-,U.S. House,2,Chris Stewart,REP,328,,,,
Davis,BO09:I-S,U.S. House,2,Chris Stewart,REP,232,,,,
Davis,BO10:I-S-,U.S. House,2,Chris Stewart,REP,277,,,,
Davis,BO11:I-S-,U.S. House,2,Chris Stewart,REP,186,,,,
Davis,BO12:I-S-,U.S. House,2,Chris Stewart,REP,206,,,,
Davis,BO13:I-S-,U.S. House,2,Chris Stewart,REP,293,,,,
Davis,BO14:I-S-,U.S. House,2,Chris Stewart,REP,307,,,,
Davis,BO15:I-S-,U.S. House,2,Chris Stewart,REP,291,,,,
Davis,BO16:I-S-,U.S. House,2,Chris Stewart,REP,205,,,,
Davis,BO17:I-S-,U.S. House,2,Chris Stewart,REP,177,,,,
Davis,BO18:I-S-,U.S. House,2,Chris Stewart,REP,207,,,,
Davis,BO19:I-S-,U.S. House,2,Chris Stewart,REP,231,,,,
Davis,BO20:I-S-,U.S. House,2,Chris Stewart,REP,254,,,,
Davis,BO21:I-S-,U.S. House,2,Chris Stewart,REP,313,,,,
Davis,BO22:I-S-,U.S. House,2,Chris Stewart,REP,339,,,,
Davis,BO23:I-S-,U.S. House,2,Chris Stewart,REP,130,,,,
Davis,BO24:I-S-,U.S. House,2,Chris Stewart,REP,272,,,,
Davis,BO25:I-S-,U.S. House,2,Chris Stewart,REP,259,,,,
Davis,BO26:I-S-,U.S. House,2,Chris Stewart,REP,296,,,,
Davis,BO27:I-S-,U.S. House,2,Chris Stewart,REP,253,,,,
Davis,BO28:I-S-,U.S. House,2,Chris Stewart,REP,242,,,,
Davis,BO29:I-S,U.S. House,2,Chris Stewart,REP,240,,,,
Davis,BO30:I-S-,U.S. House,2,Chris Stewart,REP,240,,,,
Davis,BO31:I-S-,U.S. House,2,Chris Stewart,REP,273,,,,
Davis,BO32:I-S-,U.S. House,2,Chris Stewart,REP,267,,,,
Davis,BO33:IDS-,U.S. House,2,Chris Stewart,REP,223,,,,
Davis,BO34:IDS-,U.S. House,2,Chris Stewart,REP,223,,,,
Davis,BO35:IDS-,U.S. House,2,Chris Stewart,REP,313,,,,
Davis,BO36:I-S-,U.S. House,2,Chris Stewart,REP,257,,,,
Davis,BO37:I-S-,U.S. House,2,Chris Stewart,REP,290,,,,
Davis,BO38:I-S-,U.S. House,2,Chris Stewart,REP,308,,,,
Davis,BO39:I-S-,U.S. House,2,Chris Stewart,REP,278,,,,
Davis,BO40:I-S,U.S. House,2,Chris Stewart,REP,0,,,,
Davis,BO40:IDS-,U.S. House,2,Chris Stewart,REP,268,,,,
Davis,BO41:IDS-,U.S. House,2,Chris Stewart,REP,247,,,,
Davis,BO42:I-S-,U.S. House,2,Chris Stewart,REP,285,,,,
Davis,BO43,U.S. House,2,Chris Stewart,REP,239,,,,
Davis,BO44:I-S-,U.S. House,2,Chris Stewart,REP,346,,,,
Davis,CE01:I-S-,U.S. House,2,Chris Stewart,REP,312,,,,
Davis,CE02:I-S-,U.S. House,2,Chris Stewart,REP,349,,,,
Davis,CE03:I-S-,U.S. House,2,Chris Stewart,REP,358,,,,
Davis,CE04:I-S-,U.S. House,2,Chris Stewart,REP,403,,,,
Davis,CE05:I-S-,U.S. House,2,Chris Stewart,REP,260,,,,
Davis,CE06:I-S-,U.S. House,2,Chris Stewart,REP,298,,,,
Davis,CE07:I-S-,U.S. House,2,Chris Stewart,REP,325,,,,
Davis,CE08:I-S-,U.S. House,2,Chris Stewart,REP,243,,,,
Davis,CE09:I-S-,U.S. House,2,Chris Stewart,REP,252,,,,
Davis,CE10:I-S-,U.S. House,2,Chris Stewart,REP,289,,,,
Davis,CE11:I-S-,U.S. House,2,Chris Stewart,REP,258,,,,
Davis,CE12:I-S-,U.S. House,2,Chris Stewart,REP,319,,,,
Davis,CE13:I-S-,U.S. House,2,Chris Stewart,REP,209,,,,
Davis,CE14:I-S-,U.S. House,2,Chris Stewart,REP,335,,,,
Davis,CE15:I-S-,U.S. House,2,Chris Stewart,REP,262,,,,
Davis,CE16:I-S-,U.S. House,2,Chris Stewart,REP,269,,,,
Davis,CE17:I-S-,U.S. House,2,Chris Stewart,REP,60,,,,
Davis,FA01,U.S. House,2,Chris Stewart,REP,272,,,,
Davis,FA02:IBC-,U.S. House,2,Chris Stewart,REP,322,,,,
Davis,FA03:I-C-,U.S. House,2,Chris Stewart,REP,15,,,,
Davis,FA03:IBC-,U.S. House,2,Chris Stewart,REP,297,,,,
Davis,FA04:IBC-,U.S. House,2,Chris Stewart,REP,321,,,,
Davis,FA05:IBC-,U.S. House,2,Chris Stewart,REP,253,,,,
Davis,FA06:IBC-,U.S. House,2,Chris Stewart,REP,362,,,,
Davis,FA07:I-C-,U.S. House,2,Chris Stewart,REP,285,,,,
Davis,FA08:IBC-,U.S. House,2,Chris Stewart,REP,301,,,,
Davis,FA09:IBC-,U.S. House,2,Chris Stewart,REP,210,,,,
Davis,FA10:I-C-,U.S. House,2,Chris Stewart,REP,154,,,,
Davis,FA11:I-C-,U.S. House,2,Chris Stewart,REP,249,,,,
Davis,FA12:I-C-,U.S. House,2,Chris Stewart,REP,289,,,,
Davis,FA12:U-C-,U.S. House,2,Chris Stewart,REP,0,,,,
Davis,FA13:I-C-,U.S. House,2,Chris Stewart,REP,288,,,,
Davis,FA14:I-C-,U.S. House,2,Chris Stewart,REP,279,,,,
Davis,FA15:I-C-,U.S. House,2,Chris Stewart,REP,190,,,,
Davis,FA16:IBC-,U.S. House,2,Chris Stewart,REP,276,,,,
Davis,FA17:IBC-,U.S. House,2,Chris Stewart,REP,276,,,,
Davis,FA18:IBC-,U.S. House,2,Chris Stewart,REP,321,,,,
Davis,FA19:IBC-,U.S. House,2,Chris Stewart,REP,265,,,,
Davis,FA20:IBC-,U.S. House,2,Chris Stewart,REP,230,,,,
Davis,FA21:IBC-,U.S. House,2,Chris Stewart,REP,269,,,,
Davis,FA22:IBC-,U.S. House,2,Chris Stewart,REP,178,,,,
Davis,FA23:IBC-,U.S. House,2,Chris Stewart,REP,325,,,,
Davis,KA35:IBC-,U.S. House,2,Chris Stewart,REP,209,,,,
Davis,NS01:I-S-,U.S. House,2,Chris Stewart,REP,172,,,,
Davis,NS02:I-S-,U.S. House,2,Chris Stewart,REP,197,,,,
Davis,NS03:I-S-,U.S. House,2,Chris Stewart,REP,97,,,,
Davis,NS04:I-S-,U.S. House,2,Chris Stewart,REP,177,,,,
Davis,NS05:I-S-,U.S. House,2,Chris Stewart,REP,128,,,,
Davis,NS06:I-S-,U.S. House,2,Chris Stewart,REP,154,,,,
Davis,NS07:I-S-,U.S. House,2,Chris Stewart,REP,151,,,,
Davis,NS07:IDSA,U.S. House,2,Chris Stewart,REP,22,,,,
Davis,NS07,U.S. House,2,Chris Stewart,REP,5,,,,
Davis,NS08:I-S-,U.S. House,2,Chris Stewart,REP,194,,,,
Davis,NS09:I-S-,U.S. House,2,Chris Stewart,REP,52,,,,
Davis,NS10:UDS-,U.S. House,2,Chris Stewart,REP,187,,,,
Davis,NS11:IDSB,U.S. House,2,Chris Stewart,REP,135,,,,
Davis,NS12:IDS-,U.S. House,2,Chris Stewart,REP,157,,,,
Davis,NS13:I-S-,U.S. House,2,Chris Stewart,REP,224,,,,
Davis,NS14:I-S-,U.S. House,2,Chris Stewart,REP,291,,,,
Davis,NS15:IDS-,U.S. House,2,Chris Stewart,REP,107,,,,
Davis,NS16:I-S-,U.S. House,2,Chris Stewart,REP,197,,,,
Davis,NS17:I-S-,U.S. House,2,Chris Stewart,REP,255,,,,
Davis,NS18:I-S-,U.S. House,2,Chris Stewart,REP,290,,,,
Davis,NS19:I-S-,U.S. House,2,Chris Stewart,REP,257,,,,
Davis,NS20:I-S-,U.S. House,2,Chris Stewart,REP,327,,,,
Davis,WB01:I-S-,U.S. House,2,Chris Stewart,REP,274,,,,
Davis,WB02:I-S-,U.S. House,2,Chris Stewart,REP,286,,,,
Davis,WB03:I-S-,U.S. House,2,Chris Stewart,REP,299,,,,
Davis,WB04:I-S-,U.S. House,2,Chris Stewart,REP,362,,,,
Davis,WB05:I-S-,U.S. House,2,Chris Stewart,REP,181,,,,
Davis,WB05:U---,U.S. House,2,Chris Stewart,REP,2,,,,
Davis,WB05:U-S-,U.S. House,2,Chris Stewart,REP,8,,,,
Davis,WB06:I-S-,U.S. House,2,Chris Stewart,REP,232,,,,
Davis,WX01:I-S-,U.S. House,2,Chris Stewart,REP,208,,,,
Davis,WX02:I-S-,U.S. House,2,Chris Stewart,REP,236,,,,
Davis,WX03:I-S-,U.S. House,2,Chris Stewart,REP,229,,,,
Davis,WX04:I-S-,U.S. House,2,Chris Stewart,REP,195,,,,
Davis,WX04:U-S-,U.S. House,2,Chris Stewart,REP,4,,,,
Davis,WX05:I-S-,U.S. House,2,Chris Stewart,REP,166,,,,
Davis,WX06:I-S-,U.S. House,2,Chris Stewart,REP,180,,,,
Davis,WX07:I-S-,U.S. House,2,Chris Stewart,REP,163,,,,
Davis,WX08:I-S-,U.S. House,2,Chris Stewart,REP,192,,,,
Davis,WX09:I-S-,U.S. House,2,Chris Stewart,REP,227,,,,
Davis,WX10:I-S-,U.S. House,2,Chris Stewart,REP,223,,,,
Davis,WX11:I-S-,U.S. House,2,Chris Stewart,REP,103,,,,
Davis,WX11:IDS-,U.S. House,2,Chris Stewart,REP,0,,,,
Davis,BO01:I-S-,State Treasurer,,Marlo M. Oaks,REP,200,,,,
Davis,BO02:I-S-,State Treasurer,,Marlo M. Oaks,REP,216,,,,
Davis,BO03:I-S-,State Treasurer,,Marlo M. Oaks,REP,218,,,,
Davis,BO04:I-S-,State Treasurer,,Marlo M. Oaks,REP,282,,,,
Davis,BO05:I-S-,State Treasurer,,Marlo M. Oaks,REP,242,,,,
Davis,BO05:U-S-,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,BO06:I-S-,State Treasurer,,Marlo M. Oaks,REP,252,,,,
Davis,BO07:I-S-,State Treasurer,,Marlo M. Oaks,REP,275,,,,
Davis,BO08:I-S-,State Treasurer,,Marlo M. Oaks,REP,370,,,,
Davis,BO09:I-S,State Treasurer,,Marlo M. Oaks,REP,247,,,,
Davis,BO10:I-S-,State Treasurer,,Marlo M. Oaks,REP,303,,,,
Davis,BO11:I-S-,State Treasurer,,Marlo M. Oaks,REP,205,,,,
Davis,BO12:I-S-,State Treasurer,,Marlo M. Oaks,REP,231,,,,
Davis,BO13:I-S-,State Treasurer,,Marlo M. Oaks,REP,325,,,,
Davis,BO14:I-S-,State Treasurer,,Marlo M. Oaks,REP,339,,,,
Davis,BO15:I-S-,State Treasurer,,Marlo M. Oaks,REP,311,,,,
Davis,BO16:I-S-,State Treasurer,,Marlo M. Oaks,REP,245,,,,
Davis,BO17:I-S-,State Treasurer,,Marlo M. Oaks,REP,197,,,,
Davis,BO18:I-S-,State Treasurer,,Marlo M. Oaks,REP,247,,,,
Davis,BO19:I-S-,State Treasurer,,Marlo M. Oaks,REP,253,,,,
Davis,BO20:I-S-,State Treasurer,,Marlo M. Oaks,REP,292,,,,
Davis,BO21:I-S-,State Treasurer,,Marlo M. Oaks,REP,367,,,,
Davis,BO22:I-S-,State Treasurer,,Marlo M. Oaks,REP,380,,,,
Davis,BO23:I-S-,State Treasurer,,Marlo M. Oaks,REP,151,,,,
Davis,BO24:I-S-,State Treasurer,,Marlo M. Oaks,REP,293,,,,
Davis,BO25:I-S-,State Treasurer,,Marlo M. Oaks,REP,294,,,,
Davis,BO26:I-S-,State Treasurer,,Marlo M. Oaks,REP,322,,,,
Davis,BO27:I-S-,State Treasurer,,Marlo M. Oaks,REP,279,,,,
Davis,BO28:I-S-,State Treasurer,,Marlo M. Oaks,REP,268,,,,
Davis,BO29:I-S,State Treasurer,,Marlo M. Oaks,REP,282,,,,
Davis,BO30:I-S-,State Treasurer,,Marlo M. Oaks,REP,273,,,,
Davis,BO31:I-S-,State Treasurer,,Marlo M. Oaks,REP,297,,,,
Davis,BO32:I-S-,State Treasurer,,Marlo M. Oaks,REP,319,,,,
Davis,BO33:IDS-,State Treasurer,,Marlo M. Oaks,REP,250,,,,
Davis,BO34:IDS-,State Treasurer,,Marlo M. Oaks,REP,266,,,,
Davis,BO35:IDS-,State Treasurer,,Marlo M. Oaks,REP,356,,,,
Davis,BO36:I-S-,State Treasurer,,Marlo M. Oaks,REP,279,,,,
Davis,BO37:I-S-,State Treasurer,,Marlo M. Oaks,REP,319,,,,
Davis,BO38:I-S-,State Treasurer,,Marlo M. Oaks,REP,332,,,,
Davis,BO39:I-S-,State Treasurer,,Marlo M. Oaks,REP,306,,,,
Davis,BO40:I-S,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,BO40:IDS-,State Treasurer,,Marlo M. Oaks,REP,312,,,,
Davis,BO41:IDS-,State Treasurer,,Marlo M. Oaks,REP,271,,,,
Davis,BO42:I-S-,State Treasurer,,Marlo M. Oaks,REP,302,,,,
Davis,BO43,State Treasurer,,Marlo M. Oaks,REP,282,,,,
Davis,BO44:I-S-,State Treasurer,,Marlo M. Oaks,REP,381,,,,
Davis,CE01:I-S-,State Treasurer,,Marlo M. Oaks,REP,343,,,,
Davis,CE02:I-S-,State Treasurer,,Marlo M. Oaks,REP,350,,,,
Davis,CE03:I-S-,State Treasurer,,Marlo M. Oaks,REP,389,,,,
Davis,CE04:I-S-,State Treasurer,,Marlo M. Oaks,REP,422,,,,
Davis,CE05:I-S-,State Treasurer,,Marlo M. Oaks,REP,284,,,,
Davis,CE06:I-S-,State Treasurer,,Marlo M. Oaks,REP,328,,,,
Davis,CE07:I-S-,State Treasurer,,Marlo M. Oaks,REP,372,,,,
Davis,CE08:I-S-,State Treasurer,,Marlo M. Oaks,REP,260,,,,
Davis,CE09:I-S-,State Treasurer,,Marlo M. Oaks,REP,276,,,,
Davis,CE10:I-S-,State Treasurer,,Marlo M. Oaks,REP,312,,,,
Davis,CE11:I-S-,State Treasurer,,Marlo M. Oaks,REP,282,,,,
Davis,CE12:I-S-,State Treasurer,,Marlo M. Oaks,REP,325,,,,
Davis,CE13:I-S-,State Treasurer,,Marlo M. Oaks,REP,216,,,,
Davis,CE14:I-S-,State Treasurer,,Marlo M. Oaks,REP,395,,,,
Davis,CE15:I-S-,State Treasurer,,Marlo M. Oaks,REP,307,,,,
Davis,CE16:I-S-,State Treasurer,,Marlo M. Oaks,REP,296,,,,
Davis,CE17:I-S-,State Treasurer,,Marlo M. Oaks,REP,60,,,,
Davis,CE18:I-SA,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,CE18:I-SB,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,CE18:U-S-,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,CF01:I-N-,State Treasurer,,Marlo M. Oaks,REP,151,,,,
Davis,CF02:I-N-,State Treasurer,,Marlo M. Oaks,REP,253,,,,
Davis,CF02:U-N-,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,CF03:I-N-,State Treasurer,,Marlo M. Oaks,REP,228,,,,
Davis,CF04:I-N-,State Treasurer,,Marlo M. Oaks,REP,15,,,,
Davis,CF05:I-N-,State Treasurer,,Marlo M. Oaks,REP,291,,,,
Davis,CF06:I-N-,State Treasurer,,Marlo M. Oaks,REP,188,,,,
Davis,CF07:I-N-,State Treasurer,,Marlo M. Oaks,REP,147,,,,
Davis,CF08:I-N-,State Treasurer,,Marlo M. Oaks,REP,71,,,,
Davis,CF09:I-N-,State Treasurer,,Marlo M. Oaks,REP,197,,,,
Davis,CF10:I-N-,State Treasurer,,Marlo M. Oaks,REP,244,,,,
Davis,CF11:I-N-,State Treasurer,,Marlo M. Oaks,REP,20,,,,
Davis,CF12:I-N-,State Treasurer,,Marlo M. Oaks,REP,44,,,,
Davis,CF13:I-N-,State Treasurer,,Marlo M. Oaks,REP,204,,,,
Davis,CF14:I-N-,State Treasurer,,Marlo M. Oaks,REP,114,,,,
Davis,CF15:I-N-,State Treasurer,,Marlo M. Oaks,REP,90,,,,
Davis,CF16:I-N-,State Treasurer,,Marlo M. Oaks,REP,287,,,,
Davis,CF17:I-N-,State Treasurer,,Marlo M. Oaks,REP,109,,,,
Davis,CF18:I-N-,State Treasurer,,Marlo M. Oaks,REP,99,,,,
Davis,CF19:I-N-,State Treasurer,,Marlo M. Oaks,REP,70,,,,
Davis,CF20:I-N-,State Treasurer,,Marlo M. Oaks,REP,160,,,,
Davis,CF21:I-N-,State Treasurer,,Marlo M. Oaks,REP,193,,,,
Davis,CF22:I-N-,State Treasurer,,Marlo M. Oaks,REP,189,,,,
Davis,CF23:I-N-,State Treasurer,,Marlo M. Oaks,REP,243,,,,
Davis,CF24:I-N-,State Treasurer,,Marlo M. Oaks,REP,228,,,,
Davis,CL01:I-N-,State Treasurer,,Marlo M. Oaks,REP,271,,,,
Davis,CL02:I-N-,State Treasurer,,Marlo M. Oaks,REP,170,,,,
Davis,CL03:I-N-,State Treasurer,,Marlo M. Oaks,REP,171,,,,
Davis,CL04:I-N-,State Treasurer,,Marlo M. Oaks,REP,238,,,,
Davis,CL05:I-N-,State Treasurer,,Marlo M. Oaks,REP,168,,,,
Davis,CL06:I-N-,State Treasurer,,Marlo M. Oaks,REP,147,,,,
Davis,CL06:IHN-,State Treasurer,,Marlo M. Oaks,REP,0,,,,
Davis,CL07:I-N-,State Treasurer,,Marlo M. Oaks,REP,289,,,,
Davis,CL08:I-N-,State Treasurer,,Marlo M. Oaks,REP,204,,,,
Davis,CL09:I-N-,State Treasurer,,Marlo M. Oaks,REP,137,,,,
Davis,CL10:I-N-,State Treasurer,,Marlo M. Oaks,REP,232,,,,
Davis,CL11:I-N-,State Treasurer,,Marlo M. Oaks,REP,254,,,,
Davis,CL12:I-N-,State Treasurer,,Marlo M. Oaks,REP,205,,,,
Davis,CL13:I-N-,State Treasurer,,Marlo M. Oaks,REP,144,,,,
Davis,CL14:I-N-,State Treasurer,,Marlo M. Oaks,REP,202,,,,
Davis,CL15:I-N-,State Treasurer,,Marlo M. Oaks,REP,233,,,,
Davis,CL16:I-N-,State Treasurer,,Marlo M. Oaks,REP,218,,,,
Davis,CL17:I-N-,State Treasurer,,Marlo M. Oaks,REP,316,,,,
Davis,CL18:I-N-,State Treasurer,,Marlo M. Oaks,REP,298,,,,
Davis,CL19:I-N-,State Treasurer,,Marlo M. Oaks,REP,285,,,,
Davis,CL20:I-N-,State Treasurer,,Marlo M. Oaks,REP,302,,,,
Davis,CL21:I-N-,State Treasurer,,Marlo M. Oaks,REP,307,,,,
Davis,CL22:I-N-,State Treasurer,,Marlo M. Oaks,REP,125,,,,
Davis,FA01,State Treasurer,,Marlo M. Oaks,REP,290,,,,
Davis,FA02:IBC-,State Treasurer,,Marlo M. Oaks,REP,341,,,,
Davis,FA03:I-C-,State Treasurer,,Marlo M. Oaks,REP,16,,,,
Davis,FA03:IBC-,State Treasurer,,Marlo M. Oaks,REP,295,,,,
Davis,FA04:IBC-,State Treasurer,,Marlo M. Oaks,REP,349,,,,
Davis,FA05:IBC-,State Treasurer,,Marlo M. Oaks,REP,265,,,,
Davis,FA06:IBC-,State Treasurer,,Marlo M. Oaks,REP,389,,,,
Davis,FA07:I-C-,State Treasurer,,Marlo M. Oaks,REP,297,,,,
Davis,FA08:IBC-,State Treasurer,,Marlo M. Oaks,REP,331,,,,
Davis,FA09:IBC-,State Treasurer,,Marlo M. Oaks,REP,219,,,,
Davis,FA10:I-C-,State Treasurer,,Marlo M. Oaks,REP,170,,,,
Davis,FA11:I-C-,State Treasurer,,Marlo M. Oaks,REP,273,,,,
