county,precinct,office,district,party,candidate,early_voting,mail,vote_centers,votes
Salt Lake,SLC105,State Senate,2,DEM,Derek Lloyd Kitchen,1,71,18,90
Salt Lake,SLC106,State Senate,2,DEM,Derek Lloyd Kitchen,0,27,2,29
Salt Lake,SLC107,State Senate,2,DEM,Derek Lloyd Kitchen,1,88,12,101
Salt Lake,SLC108,State Senate,2,DEM,Derek Lloyd Kitchen,2,94,7,103
Salt Lake,SLC109,State Senate,2,DEM,Derek Lloyd Kitchen,0,99,17,116
Salt Lake,SLC110,State Senate,2,DEM,Derek Lloyd Kitchen,4,104,12,120
Salt Lake,SLC134,State Senate,2,DEM,Derek Lloyd Kitchen,0,18,5,23
Salt Lake,SLC135,State Senate,2,DEM,Derek Lloyd Kitchen,0,30,1,31
Salt Lake,SLC136,State Senate,2,DEM,Derek Lloyd Kitchen,0,60,4,64
Salt Lake,SLC138,State Senate,2,DEM,Derek Lloyd Kitchen,1,43,7,51
Salt Lake,SLC140,State Senate,2,DEM,Derek Lloyd Kitchen,0,38,4,42
Salt Lake,SLC143,State Senate,2,DEM,Derek Lloyd Kitchen,0,36,5,41
Salt Lake,SLC144,State Senate,2,DEM,Derek Lloyd Kitchen,0,43,1,44
Salt Lake,EMG001,State Senate,2,DEM,Jennifer Plumb,1,135,25,161
Salt Lake,PCN001,State Senate,2,DEM,Jennifer Plumb,0,2,0,2
Salt Lake,SLC019,State Senate,2,DEM,Jennifer Plumb,0,61,22,83
Salt Lake,SLC020,State Senate,2,DEM,Jennifer Plumb,3,96,15,114
Salt Lake,SLC023,State Senate,2,DEM,Jennifer Plumb,3,65,21,89
Salt Lake,SLC025,State Senate,2,DEM,Jennifer Plumb,3,59,6,68
Salt Lake,SLC026,State Senate,2,DEM,Jennifer Plumb,0,165,12,177
Salt Lake,SLC027,State Senate,2,DEM,Jennifer Plumb,2,87,20,109
Salt Lake,SLC028,State Senate,2,DEM,Jennifer Plumb,1,24,0,25
Salt Lake,SLC029,State Senate,2,DEM,Jennifer Plumb,6,73,11,90
Salt Lake,SLC030,State Senate,2,DEM,Jennifer Plumb,7,107,19,133
Salt Lake,SLC031,State Senate,2,DEM,Jennifer Plumb,10,79,24,113
Salt Lake,SLC032,State Senate,2,DEM,Jennifer Plumb,2,98,8,108
Salt Lake,SLC033,State Senate,2,DEM,Jennifer Plumb,4,68,19,91
Salt Lake,SLC034,State Senate,2,DEM,Jennifer Plumb,2,75,10,87
Salt Lake,SLC035,State Senate,2,DEM,Jennifer Plumb,1,34,6,41
Salt Lake,SLC039,State Senate,2,DEM,Jennifer Plumb,1,65,11,77
Salt Lake,SLC040,State Senate,2,DEM,Jennifer Plumb,0,52,11,63
Salt Lake,SLC041,State Senate,2,DEM,Jennifer Plumb,2,121,14,137
Salt Lake,SLC042,State Senate,2,DEM,Jennifer Plumb,1,69,20,90
Salt Lake,SLC043,State Senate,2,DEM,Jennifer Plumb,3,77,7,87
Salt Lake,SLC045,State Senate,2,DEM,Jennifer Plumb,0,10,4,14
Salt Lake,SLC052,State Senate,2,DEM,Jennifer Plumb,0,42,4,46
Salt Lake,SLC054,State Senate,2,DEM,Jennifer Plumb,1,102,12,115
Salt Lake,SLC055,State Senate,2,DEM,Jennifer Plumb,1,31,11,43
Salt Lake,SLC057,State Senate,2,DEM,Jennifer Plumb,2,61,3,66
Salt Lake,SLC059,State Senate,2,DEM,Jennifer Plumb,5,64,15,84
Salt Lake,SLC060,State Senate,2,DEM,Jennifer Plumb,4,90,8,102
Salt Lake,SLC062,State Senate,2,DEM,Jennifer Plumb,3,92,1,96
Salt Lake,SLC064,State Senate,2,DEM,Jennifer Plumb,2,72,16,90
Salt Lake,SLC065,State Senate,2,DEM,Jennifer Plumb,8,54,18,80
Salt Lake,SLC068,State Senate,2,DEM,Jennifer Plumb,1,54,14,69
Salt Lake,SLC069,State Senate,2,DEM,Jennifer Plumb,1,26,2,29
Salt Lake,SLC070,State Senate,2,DEM,Jennifer Plumb,0,71,12,83
Salt Lake,SLC071,State Senate,2,DEM,Jennifer Plumb,1,45,3,49
Salt Lake,SLC072,State Senate,2,DEM,Jennifer Plumb,2,67,9,78
Salt Lake,SLC073,State Senate,2,DEM,Jennifer Plumb,0,0,0,0
Salt Lake,SLC074,State Senate,2,DEM,Jennifer Plumb,0,2,0,2
Salt Lake,SLC076,State Senate,2,DEM,Jennifer Plumb,0,59,9,68
Salt Lake,SLC078,State Senate,2,DEM,Jennifer Plumb,2,70,7,79
Salt Lake,SLC080,State Senate,2,DEM,Jennifer Plumb,0,78,11,89
Salt Lake,SLC083,State Senate,2,DEM,Jennifer Plumb,2,59,1,62
Salt Lake,SLC085,State Senate,2,DEM,Jennifer Plumb,0,55,5,60
Salt Lake,SLC086,State Senate,2,DEM,Jennifer Plumb,0,41,3,44
Salt Lake,SLC090,State Senate,2,DEM,Jennifer Plumb,1,69,8,78
Salt Lake,SLC091,State Senate,2,DEM,Jennifer Plumb,3,31,1,35
Salt Lake,SLC092,State Senate,2,DEM,Jennifer Plumb,5,66,10,81
Salt Lake,SLC093,State Senate,2,DEM,Jennifer Plumb,1,60,6,67
Salt Lake,SLC094,State Senate,2,DEM,Jennifer Plumb,1,48,8,57
Salt Lake,SLC097,State Senate,2,DEM,Jennifer Plumb,2,81,10,93
Salt Lake,SLC098,State Senate,2,DEM,Jennifer Plumb,1,54,14,69
Salt Lake,SLC103,State Senate,2,DEM,Jennifer Plumb,3,96,18,117
Salt Lake,SLC105,State Senate,2,DEM,Jennifer Plumb,2,62,8,72
Salt Lake,SLC106,State Senate,2,DEM,Jennifer Plumb,1,33,3,37
Salt Lake,SLC107,State Senate,2,DEM,Jennifer Plumb,1,63,3,67
Salt Lake,SLC108,State Senate,2,DEM,Jennifer Plumb,5,69,3,77
Salt Lake,SLC109,State Senate,2,DEM,Jennifer Plumb,3,79,1,83
Salt Lake,SLC110,State Senate,2,DEM,Jennifer Plumb,2,70,4,76
Salt Lake,SLC134,State Senate,2,DEM,Jennifer Plumb,0,66,4,70
Salt Lake,SLC135,State Senate,2,DEM,Jennifer Plumb,0,74,6,80
Salt Lake,SLC136,State Senate,2,DEM,Jennifer Plumb,0,79,4,83
Salt Lake,SLC138,State Senate,2,DEM,Jennifer Plumb,2,81,12,95
Salt Lake,SLC140,State Senate,2,DEM,Jennifer Plumb,0,70,4,74
Salt Lake,SLC143,State Senate,2,DEM,Jennifer Plumb,2,73,5,80
Salt Lake,SLC144,State Senate,2,DEM,Jennifer Plumb,0,59,0,59
Salt Lake,CBL002,State Senate,3,REP,Marlin R. Baer,0,12,0,12
Salt Lake,MIL001,State Senate,3,REP,Marlin R. Baer,0,34,4,38
Salt Lake,MIL002,State Senate,3,REP,Marlin R. Baer,0,40,3,43
Salt Lake,MIL003,State Senate,3,REP,Marlin R. Baer,0,29,2,31
Salt Lake,MIL004,State Senate,3,REP,Marlin R. Baer,0,35,2,37
Salt Lake,MIL005,State Senate,3,REP,Marlin R. Baer,0,16,1,17
Salt Lake,MIL006,State Senate,3,REP,Marlin R. Baer,0,42,0,42
Salt Lake,MIL007,State Senate,3,REP,Marlin R. Baer,0,13,1,14
Salt Lake,MIL008,State Senate,3,REP,Marlin R. Baer,0,6,0,6
Salt Lake,MIL009,State Senate,3,REP,Marlin R. Baer,0,25,2,27
Salt Lake,MIL010,State Senate,3,REP,Marlin R. Baer,1,15,3,19
Salt Lake,MIL011,State Senate,3,REP,Marlin R. Baer,0,36,1,37
Salt Lake,MIL012,State Senate,3,REP,Marlin R. Baer,0,28,2,30
Salt Lake,MIL013,State Senate,3,REP,Marlin R. Baer,0,35,0,35
Salt Lake,MIL014,State Senate,3,REP,Marlin R. Baer,0,34,0,34
Salt Lake,MIL017,State Senate,3,REP,Marlin R. Baer,0,18,1,19
Salt Lake,MIL018,State Senate,3,REP,Marlin R. Baer,0,72,2,74
Salt Lake,MUR001,State Senate,3,REP,Marlin R. Baer,0,0,0,0
Salt Lake,MUR002,State Senate,3,REP,Marlin R. Baer,0,22,0,22
Salt Lake,MUR003,State Senate,3,REP,Marlin R. Baer,0,24,2,26
Salt Lake,MUR006,State Senate,3,REP,Marlin R. Baer,0,0,0,0
Salt Lake,MUR007,State Senate,3,REP,Marlin R. Baer,2,57,2,61
Salt Lake,MUR008,State Senate,3,REP,Marlin R. Baer,0,61,2,63
Salt Lake,MUR010,State Senate,3,REP,Marlin R. Baer,0,3,1,4
Salt Lake,MUR015,State Senate,3,REP,Marlin R. Baer,0,29,1,30
Salt Lake,MUR016,State Senate,3,REP,Marlin R. Baer,0,54,1,55
Salt Lake,MUR017,State Senate,3,REP,Marlin R. Baer,0,20,0,20
Salt Lake,MUR018,State Senate,3,REP,Marlin R. Baer,0,38,2,40
Salt Lake,MUR019,State Senate,3,REP,Marlin R. Baer,0,32,1,33
Salt Lake,MUR020,State Senate,3,REP,Marlin R. Baer,0,59,0,59
Salt Lake,MUR021,State Senate,3,REP,Marlin R. Baer,1,45,0,46
Salt Lake,MUR038,State Senate,3,REP,Marlin R. Baer,0,40,2,42
Salt Lake,MUR040,State Senate,3,REP,Marlin R. Baer,0,5,0,5
Salt Lake,SLC099,State Senate,3,REP,Marlin R. Baer,0,14,1,15
Salt Lake,SLC100,State Senate,3,REP,Marlin R. Baer,0,17,0,17
Salt Lake,SLC101,State Senate,3,REP,Marlin R. Baer,0,18,0,18
Salt Lake,SLC102,State Senate,3,REP,Marlin R. Baer,0,8,4,12
Salt Lake,SLC112,State Senate,3,REP,Marlin R. Baer,0,4,1,5
Salt Lake,SLC114,State Senate,3,REP,Marlin R. Baer,2,26,4,32
Salt Lake,SLC115,State Senate,3,REP,Marlin R. Baer,0,11,2,13
Salt Lake,SLC146,State Senate,3,REP,Marlin R. Baer,0,10,2,12
Salt Lake,SLC147,State Senate,3,REP,Marlin R. Baer,0,10,1,11
Salt Lake,SLC148,State Senate,3,REP,Marlin R. Baer,0,16,0,16
Salt Lake,SLC149,State Senate,3,REP,Marlin R. Baer,0,40,0,40
Salt Lake,SLC150,State Senate,3,REP,Marlin R. Baer,0,0,0,0
Salt Lake,SLC151,State Senate,3,REP,Marlin R. Baer,0,39,0,39
Salt Lake,SLC152,State Senate,3,REP,Marlin R. Baer,0,37,2,39
Salt Lake,SSL001,State Senate,3,REP,Marlin R. Baer,0,8,0,8
Salt Lake,SSL002,State Senate,3,REP,Marlin R. Baer,0,12,0,12
Salt Lake,SSL003,State Senate,3,REP,Marlin R. Baer,0,2,2,4
Salt Lake,SSL004,State Senate,3,REP,Marlin R. Baer,1,17,0,18
Salt Lake,SSL005,State Senate,3,REP,Marlin R. Baer,1,26,2,29
Salt Lake,SSL006,State Senate,3,REP,Marlin R. Baer,1,17,3,21
Salt Lake,SSL007,State Senate,3,REP,Marlin R. Baer,0,34,1,35
Salt Lake,SSL008,State Senate,3,REP,Marlin R. Baer,0,21,1,22
Salt Lake,SSL009,State Senate,3,REP,Marlin R. Baer,0,10,1,11
Salt Lake,SSL010,State Senate,3,REP,Marlin R. Baer,0,20,0,20
Salt Lake,SSL011,State Senate,3,REP,Marlin R. Baer,0,33,2,35
Salt Lake,SSL012,State Senate,3,REP,Marlin R. Baer,1,10,1,12
Salt Lake,SSL014,State Senate,3,REP,Marlin R. Baer,1,32,1,34
Salt Lake,TAY044,State Senate,3,REP,Marlin R. Baer,0,0,0,0
Salt Lake,WVC042,State Senate,3,REP,Marlin R. Baer,1,19,1,21
Salt Lake,WVC043,State Senate,3,REP,Marlin R. Baer,0,7,2,9
Salt Lake,WVC044,State Senate,3,REP,Marlin R. Baer,0,23,1,24
Salt Lake,WVC045,State Senate,3,REP,Marlin R. Baer,0,38,4,42
Salt Lake,WVC046,State Senate,3,REP,Marlin R. Baer,0,65,5,70
Salt Lake,WVC047,State Senate,3,REP,Marlin R. Baer,0,14,2,16
Salt Lake,WVC049,State Senate,3,REP,Marlin R. Baer,0,31,0,31
Salt Lake,CBL002,State Senate,3,REP,Jeremy D. Egan,0,17,1,18
Salt Lake,MIL001,State Senate,3,REP,Jeremy D. Egan,0,56,4,60
Salt Lake,MIL002,State Senate,3,REP,Jeremy D. Egan,0,61,1,62
Salt Lake,MIL003,State Senate,3,REP,Jeremy D. Egan,0,49,1,50
Salt Lake,MIL004,State Senate,3,REP,Jeremy D. Egan,1,73,3,77
Salt Lake,MIL005,State Senate,3,REP,Jeremy D. Egan,0,28,1,29
Salt Lake,MIL006,State Senate,3,REP,Jeremy D. Egan,0,49,2,51
Salt Lake,MIL007,State Senate,3,REP,Jeremy D. Egan,1,4,0,5
Salt Lake,MIL008,State Senate,3,REP,Jeremy D. Egan,0,6,4,10
Salt Lake,MIL009,State Senate,3,REP,Jeremy D. Egan,0,24,2,26
Salt Lake,MIL010,State Senate,3,REP,Jeremy D. Egan,0,29,3,32
Salt Lake,MIL011,State Senate,3,REP,Jeremy D. Egan,1,66,2,69
Salt Lake,MIL012,State Senate,3,REP,Jeremy D. Egan,0,53,2,55
Salt Lake,MIL013,State Senate,3,REP,Jeremy D. Egan,0,53,2,55
Salt Lake,MIL014,State Senate,3,REP,Jeremy D. Egan,0,63,1,64
Salt Lake,MIL017,State Senate,3,REP,Jeremy D. Egan,0,24,1,25
Salt Lake,MIL018,State Senate,3,REP,Jeremy D. Egan,0,96,1,97
Salt Lake,MUR001,State Senate,3,REP,Jeremy D. Egan,0,2,0,2
Salt Lake,MUR002,State Senate,3,REP,Jeremy D. Egan,0,34,2,36
Salt Lake,MUR003,State Senate,3,REP,Jeremy D. Egan,0,15,1,16
Salt Lake,MUR006,State Senate,3,REP,Jeremy D. Egan,0,1,0,1
Salt Lake,MUR007,State Senate,3,REP,Jeremy D. Egan,0,67,2,69
Salt Lake,MUR008,State Senate,3,REP,Jeremy D. Egan,0,87,2,89
Salt Lake,MUR010,State Senate,3,REP,Jeremy D. Egan,0,2,0,2
Salt Lake,MUR015,State Senate,3,REP,Jeremy D. Egan,1,24,1,26
Salt Lake,MUR016,State Senate,3,REP,Jeremy D. Egan,0,77,1,78
Salt Lake,MUR017,State Senate,3,REP,Jeremy D. Egan,0,28,0,28
Salt Lake,MUR018,State Senate,3,REP,Jeremy D. Egan,0,123,2,125
Salt Lake,MUR019,State Senate,3,REP,Jeremy D. Egan,0,37,0,37
Salt Lake,MUR020,State Senate,3,REP,Jeremy D. Egan,1,87,2,90
Salt Lake,MUR021,State Senate,3,REP,Jeremy D. Egan,0,80,5,85
Salt Lake,MUR038,State Senate,3,REP,Jeremy D. Egan,0,53,1,54
Salt Lake,MUR040,State Senate,3,REP,Jeremy D. Egan,0,9,1,10
Salt Lake,SLC099,State Senate,3,REP,Jeremy D. Egan,1,34,1,36
Salt Lake,SLC100,State Senate,3,REP,Jeremy D. Egan,2,13,2,17
Salt Lake,SLC101,State Senate,3,REP,Jeremy D. Egan,0,18,1,19
Salt Lake,SLC102,State Senate,3,REP,Jeremy D. Egan,0,12,1,13
Salt Lake,SLC112,State Senate,3,REP,Jeremy D. Egan,0,17,0,17
Salt Lake,SLC114,State Senate,3,REP,Jeremy D. Egan,0,36,0,36
Salt Lake,SLC115,State Senate,3,REP,Jeremy D. Egan,0,16,2,18
Salt Lake,SLC146,State Senate,3,REP,Jeremy D. Egan,0,17,4,21
Salt Lake,SLC147,State Senate,3,REP,Jeremy D. Egan,0,34,1,35
Salt Lake,SLC148,State Senate,3,REP,Jeremy D. Egan,0,24,2,26
Salt Lake,SLC149,State Senate,3,REP,Jeremy D. Egan,0,48,2,50
Salt Lake,SLC150,State Senate,3,REP,Jeremy D. Egan,0,2,1,3
Salt Lake,SLC151,State Senate,3,REP,Jeremy D. Egan,0,35,3,38
Salt Lake,SLC152,State Senate,3,REP,Jeremy D. Egan,0,58,2,60
Salt Lake,SSL001,State Senate,3,REP,Jeremy D. Egan,0,14,1,15
Salt Lake,SSL002,State Senate,3,REP,Jeremy D. Egan,0,23,3,26
Salt Lake,SSL003,State Senate,3,REP,Jeremy D. Egan,0,2,0,2
Salt Lake,SSL004,State Senate,3,REP,Jeremy D. Egan,0,19,2,21
Salt Lake,SSL005,State Senate,3,REP,Jeremy D. Egan,0,38,0,38
Salt Lake,SSL006,State Senate,3,REP,Jeremy D. Egan,0,48,6,54
Salt Lake,SSL007,State Senate,3,REP,Jeremy D. Egan,2,51,0,53
Salt Lake,SSL008,State Senate,3,REP,Jeremy D. Egan,0,37,1,38
Salt Lake,SSL009,State Senate,3,REP,Jeremy D. Egan,0,9,2,11
Salt Lake,SSL010,State Senate,3,REP,Jeremy D. Egan,0,20,1,21
Salt Lake,SSL011,State Senate,3,REP,Jeremy D. Egan,0,36,1,37
Salt Lake,SSL012,State Senate,3,REP,Jeremy D. Egan,0,16,1,17
Salt Lake,SSL014,State Senate,3,REP,Jeremy D. Egan,0,66,5,71
Salt Lake,TAY044,State Senate,3,REP,Jeremy D. Egan,0,2,0,2
Salt Lake,WVC042,State Senate,3,REP,Jeremy D. Egan,0,27,1,28
Salt Lake,WVC043,State Senate,3,REP,Jeremy D. Egan,0,6,1,7
Salt Lake,WVC044,State Senate,3,REP,Jeremy D. Egan,1,12,2,15
Salt Lake,WVC045,State Senate,3,REP,Jeremy D. Egan,0,44,1,45
Salt Lake,WVC046,State Senate,3,REP,Jeremy D. Egan,1,39,1,41
Salt Lake,WVC047,State Senate,3,REP,Jeremy D. Egan,0,21,0,21
Salt Lake,WVC049,State Senate,3,REP,Jeremy D. Egan,0,39,3,42
Salt Lake,BRT901,State Senate,8,REP,Brian Zehnder,0,10,1,11
Salt Lake,BRT902,State Senate,8,REP,Brian Zehnder,0,1,0,1
Salt Lake,COT001,State Senate,8,REP,Brian Zehnder,0,128,2,130
Salt Lake,COT003,State Senate,8,REP,Brian Zehnder,0,44,1,45
Salt Lake,COT004,State Senate,8,REP,Brian Zehnder,0,97,0,97
Salt Lake,COT007,State Senate,8,REP,Brian Zehnder,0,25,2,27
Salt Lake,COT008,State Senate,8,REP,Brian Zehnder,0,44,5,49
Salt Lake,COT009,State Senate,8,REP,Brian Zehnder,0,35,0,35
Salt Lake,COT011,State Senate,8,REP,Brian Zehnder,1,116,1,118
Salt Lake,COT012,State Senate,8,REP,Brian Zehnder,0,85,2,87
Salt Lake,COT013,State Senate,8,REP,Brian Zehnder,0,122,6,128
Salt Lake,COT014,State Senate,8,REP,Brian Zehnder,0,55,0,55
Salt Lake,COT015,State Senate,8,REP,Brian Zehnder,0,92,4,96
Salt Lake,COT016,State Senate,8,REP,Brian Zehnder,1,104,1,106
Salt Lake,COT017,State Senate,8,REP,Brian Zehnder,0,72,2,74
Salt Lake,COT018,State Senate,8,REP,Brian Zehnder,1,50,1,52
Salt Lake,COT019,State Senate,8,REP,Brian Zehnder,0,45,5,50
Salt Lake,COT020,State Senate,8,REP,Brian Zehnder,0,82,5,87
Salt Lake,COT021,State Senate,8,REP,Brian Zehnder,0,90,0,90
Salt Lake,COT022,State Senate,8,REP,Brian Zehnder,1,124,2,127
Salt Lake,COT023,State Senate,8,REP,Brian Zehnder,0,76,1,77
Salt Lake,COT024,State Senate,8,REP,Brian Zehnder,0,59,3,62
Salt Lake,COT025,State Senate,8,REP,Brian Zehnder,0,37,1,38
Salt Lake,COT026,State Senate,8,REP,Brian Zehnder,0,52,1,53
Salt Lake,COT029,State Senate,8,REP,Brian Zehnder,0,57,4,61
Salt Lake,COT031,State Senate,8,REP,Brian Zehnder,0,71,0,71
Salt Lake,COT033,State Senate,8,REP,Brian Zehnder,1,88,7,96
Salt Lake,COT034,State Senate,8,REP,Brian Zehnder,3,146,4,153
Salt Lake,COT036,State Senate,8,REP,Brian Zehnder,0,91,5,96
Salt Lake,COT037,State Senate,8,REP,Brian Zehnder,0,67,0,67
Salt Lake,HOL027,State Senate,8,REP,Brian Zehnder,0,8,1,9
Salt Lake,HOL030,State Senate,8,REP,Brian Zehnder,0,61,1,62
Salt Lake,MID001,State Senate,8,REP,Brian Zehnder,0,64,3,67
Salt Lake,MID002,State Senate,8,REP,Brian Zehnder,0,43,0,43
Salt Lake,MID003,State Senate,8,REP,Brian Zehnder,0,74,7,81
Salt Lake,MID005,State Senate,8,REP,Brian Zehnder,0,103,1,104
Salt Lake,MID006,State Senate,8,REP,Brian Zehnder,1,78,4,83
Salt Lake,MID009,State Senate,8,REP,Brian Zehnder,0,11,2,13
Salt Lake,MID010,State Senate,8,REP,Brian Zehnder,1,35,2,38
Salt Lake,MID011,State Senate,8,REP,Brian Zehnder,0,107,7,114
Salt Lake,MID013,State Senate,8,REP,Brian Zehnder,0,63,3,66
Salt Lake,MID015,State Senate,8,REP,Brian Zehnder,0,74,3,77
Salt Lake,MID016,State Senate,8,REP,Brian Zehnder,0,56,2,58
Salt Lake,MID017,State Senate,8,REP,Brian Zehnder,0,49,2,51
Salt Lake,MID019,State Senate,8,REP,Brian Zehnder,0,40,0,40
Salt Lake,MID022,State Senate,8,REP,Brian Zehnder,0,140,4,144
Salt Lake,MID024,State Senate,8,REP,Brian Zehnder,0,79,3,82
Salt Lake,MID025,State Senate,8,REP,Brian Zehnder,0,19,2,21
Salt Lake,MID027,State Senate,8,REP,Brian Zehnder,0,50,2,52
Salt Lake,MID028,State Senate,8,REP,Brian Zehnder,0,45,1,46
Salt Lake,MID029,State Senate,8,REP,Brian Zehnder,0,58,1,59
Salt Lake,MID030,State Senate,8,REP,Brian Zehnder,0,31,1,32
Salt Lake,MID032,State Senate,8,REP,Brian Zehnder,0,1,0,1
Salt Lake,MOL009,State Senate,8,REP,Brian Zehnder,0,0,0,0
Salt Lake,MUR004,State Senate,8,REP,Brian Zehnder,1,55,4,60
Salt Lake,MUR005,State Senate,8,REP,Brian Zehnder,0,57,3,60
Salt Lake,MUR009,State Senate,8,REP,Brian Zehnder,0,34,0,34
Salt Lake,MUR011,State Senate,8,REP,Brian Zehnder,0,61,5,66
Salt Lake,MUR012,State Senate,8,REP,Brian Zehnder,0,87,0,87
Salt Lake,MUR013,State Senate,8,REP,Brian Zehnder,0,14,1,15
Salt Lake,MUR022,State Senate,8,REP,Brian Zehnder,0,15,0,15
Salt Lake,MUR023,State Senate,8,REP,Brian Zehnder,0,53,2,55
Salt Lake,MUR024,State Senate,8,REP,Brian Zehnder,0,75,4,79
Salt Lake,MUR025,State Senate,8,REP,Brian Zehnder,1,39,2,42
Salt Lake,MUR029,State Senate,8,REP,Brian Zehnder,0,184,3,187
Salt Lake,MUR030,State Senate,8,REP,Brian Zehnder,0,53,1,54
Salt Lake,MUR031,State Senate,8,REP,Brian Zehnder,0,65,6,71
Salt Lake,MUR032,State Senate,8,REP,Brian Zehnder,1,41,1,43
Salt Lake,MUR033,State Senate,8,REP,Brian Zehnder,0,57,2,59
Salt Lake,MUR034,State Senate,8,REP,Brian Zehnder,0,80,2,82
Salt Lake,MUR035,State Senate,8,REP,Brian Zehnder,0,78,0,78
Salt Lake,MUR036,State Senate,8,REP,Brian Zehnder,0,158,3,161
Salt Lake,MUR037,State Senate,8,REP,Brian Zehnder,0,97,1,98
Salt Lake,MUR039,State Senate,8,REP,Brian Zehnder,0,96,1,97
Salt Lake,MUR041,State Senate,8,REP,Brian Zehnder,1,64,1,66
Salt Lake,MUR042,State Senate,8,REP,Brian Zehnder,0,120,1,121
Salt Lake,MUR043,State Senate,8,REP,Brian Zehnder,0,167,6,173
Salt Lake,MUR044,State Senate,8,REP,Brian Zehnder,0,15,1,16
Salt Lake,MUR045,State Senate,8,REP,Brian Zehnder,0,3,0,3
Salt Lake,MUR046,State Senate,8,REP,Brian Zehnder,0,50,0,50
Salt Lake,MUR047,State Senate,8,REP,Brian Zehnder,0,45,2,47
Salt Lake,MUR048,State Senate,8,REP,Brian Zehnder,0,5,0,5
Salt Lake,MUR049,State Senate,8,REP,Brian Zehnder,0,84,4,88
Salt Lake,MUR050,State Senate,8,REP,Brian Zehnder,0,78,1,79
Salt Lake,MUR052,State Senate,8,REP,Brian Zehnder,0,4,0,4
Salt Lake,MUR053,State Senate,8,REP,Brian Zehnder,0,2,0,2
Salt Lake,SAN001,State Senate,8,REP,Brian Zehnder,1,84,1,86
Salt Lake,SAN002,State Senate,8,REP,Brian Zehnder,0,40,2,42
Salt Lake,SAN003,State Senate,8,REP,Brian Zehnder,1,19,0,20
Salt Lake,SAN004,State Senate,8,REP,Brian Zehnder,1,52,0,53
Salt Lake,SAN006,State Senate,8,REP,Brian Zehnder,0,29,2,31
Salt Lake,SAN016,State Senate,8,REP,Brian Zehnder,0,37,2,39
Salt Lake,WCR002,State Senate,8,REP,Brian Zehnder,0,4,0,4
Salt Lake,BRT901,State Senate,8,REP,Jaren L. Davis,1,12,0,13
Salt Lake,BRT902,State Senate,8,REP,Jaren L. Davis,0,1,0,1
Salt Lake,COT001,State Senate,8,REP,Jaren L. Davis,0,52,2,54
Salt Lake,COT003,State Senate,8,REP,Jaren L. Davis,2,47,1,50
Salt Lake,COT004,State Senate,8,REP,Jaren L. Davis,0,48,3,51
Salt Lake,COT007,State Senate,8,REP,Jaren L. Davis,0,23,0,23
Salt Lake,COT008,State Senate,8,REP,Jaren L. Davis,0,83,0,83
Salt Lake,COT009,State Senate,8,REP,Jaren L. Davis,1,93,5,99
Salt Lake,COT011,State Senate,8,REP,Jaren L. Davis,1,71,2,74
Salt Lake,COT012,State Senate,8,REP,Jaren L. Davis,1,82,1,84
Salt Lake,COT013,State Senate,8,REP,Jaren L. Davis,1,48,3,52
Salt Lake,COT014,State Senate,8,REP,Jaren L. Davis,0,30,0,30
Salt Lake,COT015,State Senate,8,REP,Jaren L. Davis,0,45,0,45
Salt Lake,COT016,State Senate,8,REP,Jaren L. Davis,0,67,1,68
Salt Lake,COT017,State Senate,8,REP,Jaren L. Davis,0,46,8,54
Salt Lake,COT018,State Senate,8,REP,Jaren L. Davis,0,62,1,63
Salt Lake,COT019,State Senate,8,REP,Jaren L. Davis,0,52,5,57
Salt Lake,COT020,State Senate,8,REP,Jaren L. Davis,0,52,3,55
Salt Lake,COT021,State Senate,8,REP,Jaren L. Davis,2,53,1,56
Salt Lake,COT022,State Senate,8,REP,Jaren L. Davis,0,50,2,52
Salt Lake,COT023,State Senate,8,REP,Jaren L. Davis,0,48,2,50
Salt Lake,COT024,State Senate,8,REP,Jaren L. Davis,0,45,3,48
Salt Lake,COT025,State Senate,8,REP,Jaren L. Davis,0,62,3,65
Salt Lake,COT026,State Senate,8,REP,Jaren L. Davis,0,37,0,37
Salt Lake,COT029,State Senate,8,REP,Jaren L. Davis,0,28,3,31
Salt Lake,COT031,State Senate,8,REP,Jaren L. Davis,0,35,0,35
Salt Lake,COT033,State Senate,8,REP,Jaren L. Davis,0,63,4,67
Salt Lake,COT034,State Senate,8,REP,Jaren L. Davis,4,72,4,80
Salt Lake,COT036,State Senate,8,REP,Jaren L. Davis,0,75,1,76
Salt Lake,COT037,State Senate,8,REP,Jaren L. Davis,0,39,1,40
Salt Lake,HOL027,State Senate,8,REP,Jaren L. Davis,0,2,0,2
Salt Lake,HOL030,State Senate,8,REP,Jaren L. Davis,0,21,3,24
Salt Lake,MID001,State Senate,8,REP,Jaren L. Davis,0,38,3,41
Salt Lake,MID002,State Senate,8,REP,Jaren L. Davis,0,45,3,48
Salt Lake,MID003,State Senate,8,REP,Jaren L. Davis,0,41,3,44
Salt Lake,MID005,State Senate,8,REP,Jaren L. Davis,0,65,3,68
Salt Lake,MID006,State Senate,8,REP,Jaren L. Davis,0,52,1,53
Salt Lake,MID009,State Senate,8,REP,Jaren L. Davis,0,7,0,7
Salt Lake,MID010,State Senate,8,REP,Jaren L. Davis,0,17,0,17
Salt Lake,MID011,State Senate,8,REP,Jaren L. Davis,0,57,6,63
Salt Lake,MID013,State Senate,8,REP,Jaren L. Davis,0,24,0,24
