county,precincts,office,district,party,candidate,votes
Davis,Centerville 6,President,,,Stephen Park,0
Davis,Centerville 6,President,,,Smith,0
Davis,Centerville 6,President,,,Kotlikoff,0
Davis,Centerville 6,President,,,Hoefling,0
Davis,Centerville 7,President,,Workers World,Moorehead,0
Davis,Centerville 7,President,,Independent,McMullin,243
Davis,Centerville 7,President,,,Stephen Park,0
Davis,Centerville 7,President,,,Smith,0
Davis,Centerville 7,President,,,Kotlikoff,0
Davis,Centerville 7,President,,,Hoefling,0
Davis,Centerville 8,President,,Workers World,Moorehead,0
Davis,Centerville 8,President,,Independent,McMullin,203
Davis,Centerville 8,President,,,Stephen Park,0
Davis,Centerville 8,President,,,Smith,0
Davis,Centerville 8,President,,,Kotlikoff,0
Davis,Centerville 8,President,,,Hoefling,0
Davis,Centerville 9,President,,Workers World,Moorehead,1
Davis,Centerville 9,President,,Independent,McMullin,217
Davis,Centerville 9,President,,,Stephen Park,0
Davis,Centerville 9,President,,,Smith,0
Davis,Centerville 9,President,,,Kotlikoff,0
Davis,Centerville 9,President,,,Hoefling,0
Davis,Centerville 10,President,,Workers World,Moorehead,0
Davis,Centerville 10,President,,Independent,McMullin,272
Davis,Centerville 10,President,,,Stephen Park,0
Davis,Centerville 10,President,,,Smith,1
Davis,Centerville 10,President,,,Kotlikoff,0
Davis,Centerville 10,President,,,Hoefling,0
Davis,Centerville 11,President,,Workers World,Moorehead,0
Davis,Centerville 11,President,,Independent,McMullin,160
Davis,Centerville 11,President,,,Stephen Park,0
Davis,Centerville 11,President,,,Smith,0
Davis,Centerville 11,President,,,Kotlikoff,0
Davis,Centerville 11,President,,,Hoefling,0
Davis,Clearfield 1,President,,Workers World,Moorehead,0
Davis,Clearfield 1,President,,Independent,McMullin,177
Davis,Clearfield 1,President,,,Stephen Park,0
Davis,Clearfield 1,President,,,Smith,0
Davis,Clearfield 1,President,,,Kotlikoff,0
Davis,Clearfield 1,President,,,Hoefling,0
Davis,Clearfield 2,President,,Workers World,Moorehead,0
Davis,Clearfield 2,President,,Independent,McMullin,228
Davis,Clearfield 2,President,,,Stephen Park,0
Davis,Clearfield 2,President,,,Smith,0
Davis,Clearfield 2,President,,,Kotlikoff,0
Davis,Clearfield 2,President,,,Hoefling,0
Davis,Clearfield 3,President,,Workers World,Moorehead,0
Davis,Clearfield 3,President,,Independent,McMullin,125
Davis,Clearfield 3,President,,,Stephen Park,0
Davis,Clearfield 3,President,,,Smith,0
Davis,Clearfield 3,President,,,Kotlikoff,0
Davis,Clearfield 3,President,,,Hoefling,0
Davis,Clearfield 4,President,,Workers World,Moorehead,0
Davis,Clearfield 4,President,,Independent,McMullin,189
Davis,Clearfield 4,President,,,Stephen Park,0
Davis,Clearfield 4,President,,,Smith,0
Davis,Clearfield 4,President,,,Kotlikoff,0
Davis,Clearfield 4,President,,,Hoefling,0
Davis,Clearfield 5,President,,Workers World,Moorehead,1
Davis,Clearfield 5,President,,Independent,McMullin,164
Davis,Clearfield 5,President,,,Stephen Park,0
Davis,Clearfield 5,President,,,Smith,0
Davis,Clearfield 5,President,,,Kotlikoff,0
Davis,Clearfield 5,President,,,Hoefling,0
Davis,Clearfield 6,President,,Workers World,Moorehead,0
Davis,Clearfield 6,President,,Independent,McMullin,144
Davis,Clearfield 6,President,,,Stephen Park,0
Davis,Clearfield 6,President,,,Smith,0
Davis,Clearfield 6,President,,,Kotlikoff,0
Davis,Clearfield 6,President,,,Hoefling,0
Davis,Clearfield 7,President,,Workers World,Moorehead,0
Davis,Clearfield 7,President,,Independent,McMullin,89
Davis,Clearfield 7,President,,,Stephen Park,0
Davis,Clearfield 7,President,,,Smith,0
Davis,Clearfield 7,President,,,Kotlikoff,1
Davis,Clearfield 7,President,,,Hoefling,0
Davis,Clearfield 8,President,,Workers World,Moorehead,0
Davis,Clearfield 8,President,,Independent,McMullin,161
Davis,Clearfield 8,President,,,Stephen Park,0
Davis,Clearfield 8,President,,,Smith,0
Davis,Clearfield 8,President,,,Kotlikoff,0
Davis,Clearfield 8,President,,,Hoefling,0
Davis,Clearfield 9,President,,Workers World,Moorehead,1
Davis,Clearfield 9,President,,Independent,McMullin,220
Davis,Clearfield 9,President,,,Stephen Park,0
Davis,Clearfield 9,President,,,Smith,0
Davis,Clearfield 9,President,,,Kotlikoff,0
Davis,Clearfield 9,President,,,Hoefling,0
Davis,Clearfield 10,President,,Workers World,Moorehead,1
Davis,Clearfield 10,President,,Independent,McMullin,83
Davis,Clearfield 10,President,,,Stephen Park,0
Davis,Clearfield 10,President,,,Smith,0
Davis,Clearfield 10,President,,,Kotlikoff,0
Davis,Clearfield 10,President,,,Hoefling,0
Davis,Clearfield 11,President,,Workers World,Moorehead,0
Davis,Clearfield 11,President,,Independent,McMullin,197
Davis,Clearfield 11,President,,,Stephen Park,0
Davis,Clearfield 11,President,,,Smith,0
Davis,Clearfield 11,President,,,Kotlikoff,0
Davis,Clearfield 11,President,,,Hoefling,0
Davis,Clearfield 12,President,,Workers World,Moorehead,0
Davis,Clearfield 12,President,,Independent,McMullin,93
Davis,Clearfield 12,President,,,Stephen Park,0
Davis,Clearfield 12,President,,,Smith,0
Davis,Clearfield 12,President,,,Kotlikoff,0
Davis,Clearfield 12,President,,,Hoefling,0
Davis,Clearfield 13,President,,Workers World,Moorehead,0
Davis,Clearfield 13,President,,Independent,McMullin,2
Davis,Clearfield 13,President,,,Stephen Park,0
Davis,Clearfield 13,President,,,Smith,0
Davis,Clearfield 13,President,,,Kotlikoff,0
Davis,Clearfield 13,President,,,Hoefling,0
Davis,Clearfield 14,President,,Workers World,Moorehead,0
Davis,Clearfield 14,President,,Independent,McMullin,7
Davis,Clearfield 14,President,,,Stephen Park,0
Davis,Clearfield 14,President,,,Smith,0
Davis,Clearfield 14,President,,,Kotlikoff,0
Davis,Clearfield 14,President,,,Hoefling,0
Davis,Clearfield 15,President,,Workers World,Moorehead,0
Davis,Clearfield 15,President,,Independent,McMullin,4
Davis,Clearfield 15,President,,,Stephen Park,0
Davis,Clearfield 15,President,,,Smith,0
Davis,Clearfield 15,President,,,Kotlikoff,0
Davis,Clearfield 15,President,,,Hoefling,0
Davis,Clinton 1,President,,Workers World,Moorehead,1
Davis,Clinton 1,President,,Independent,McMullin,198
Davis,Clinton 1,President,,,Stephen Park,0
Davis,Clinton 1,President,,,Smith,0
Davis,Clinton 1,President,,,Kotlikoff,0
Davis,Clinton 1,President,,,Hoefling,0
Davis,Clinton 2,President,,Workers World,Moorehead,1
Davis,Clinton 2,President,,Independent,McMullin,211
Davis,Clinton 2,President,,,Stephen Park,0
Davis,Clinton 2,President,,,Smith,0
Davis,Clinton 2,President,,,Kotlikoff,0
Davis,Clinton 2,President,,,Hoefling,0
Davis,Clinton 3,President,,Workers World,Moorehead,0
Davis,Clinton 3,President,,Independent,McMullin,76
Davis,Clinton 3,President,,,Stephen Park,0
Davis,Clinton 3,President,,,Smith,0
Davis,Clinton 3,President,,,Kotlikoff,0
Davis,Clinton 3,President,,,Hoefling,0
Davis,Clinton 4,President,,Workers World,Moorehead,0
Davis,Clinton 4,President,,Independent,McMullin,227
Davis,Clinton 4,President,,,Stephen Park,0
Davis,Clinton 4,President,,,Smith,0
Davis,Clinton 4,President,,,Kotlikoff,0
Davis,Clinton 4,President,,,Hoefling,0
Davis,Clinton 5,President,,Workers World,Moorehead,0
Davis,Clinton 5,President,,Independent,McMullin,70
Davis,Clinton 5,President,,,Stephen Park,0
Davis,Clinton 5,President,,,Smith,1
Davis,Clinton 5,President,,,Kotlikoff,0
Davis,Clinton 5,President,,,Hoefling,0
Davis,Clinton 6,President,,Workers World,Moorehead,1
Davis,Clinton 6,President,,Independent,McMullin,163
Davis,Clinton 6,President,,,Stephen Park,0
Davis,Clinton 6,President,,,Smith,0
Davis,Clinton 6,President,,,Kotlikoff,0
Davis,Clinton 6,President,,,Hoefling,0
Davis,Clinton 7,President,,Workers World,Moorehead,1
Davis,Clinton 7,President,,Independent,McMullin,204
Davis,Clinton 7,President,,,Stephen Park,0
Davis,Clinton 7,President,,,Smith,1
Davis,Clinton 7,President,,,Kotlikoff,0
Davis,Clinton 7,President,,,Hoefling,0
Davis,Clinton 8,President,,Workers World,Moorehead,0
Davis,Clinton 8,President,,Independent,McMullin,187
Davis,Clinton 8,President,,,Stephen Park,0
Davis,Clinton 8,President,,,Smith,0
Davis,Clinton 8,President,,,Kotlikoff,0
Davis,Clinton 8,President,,,Hoefling,0
Davis,Clinton 9,President,,Workers World,Moorehead,0
Davis,Clinton 9,President,,Independent,McMullin,244
Davis,Clinton 9,President,,,Stephen Park,0
Davis,Clinton 9,President,,,Smith,0
Davis,Clinton 9,President,,,Kotlikoff,0
Davis,Clinton 9,President,,,Hoefling,0
Davis,Clinton 10,President,,Workers World,Moorehead,0
Davis,Clinton 10,President,,Independent,McMullin,63
Davis,Clinton 10,President,,,Stephen Park,0
Davis,Clinton 10,President,,,Smith,0
Davis,Clinton 10,President,,,Kotlikoff,0
Davis,Clinton 10,President,,,Hoefling,0
Davis,Clinton 11,President,,Workers World,Moorehead,1
Davis,Clinton 11,President,,Independent,McMullin,203
Davis,Clinton 11,President,,,Stephen Park,0
Davis,Clinton 11,President,,,Smith,0
Davis,Clinton 11,President,,,Kotlikoff,0
Davis,Clinton 11,President,,,Hoefling,0
Davis,Clinton 12,President,,Workers World,Moorehead,0
Davis,Clinton 12,President,,Independent,McMullin,126
Davis,Clinton 12,President,,,Stephen Park,0
Davis,Clinton 12,President,,,Smith,0
Davis,Clinton 12,President,,,Kotlikoff,0
Davis,Clinton 12,President,,,Hoefling,0
Davis,Farmington 1,President,,Workers World,Moorehead,0
Davis,Farmington 1,President,,Independent,McMullin,241
Davis,Farmington 1,President,,,Stephen Park,0
Davis,Farmington 1,President,,,Smith,0
Davis,Farmington 1,President,,,Kotlikoff,0
Davis,Farmington 1,President,,,Hoefling,0
Davis,Farmington 2,President,,Workers World,Moorehead,2
Davis,Farmington 2,President,,Independent,McMullin,258
Davis,Farmington 2,President,,,Stephen Park,0
Davis,Farmington 2,President,,,Smith,0
Davis,Farmington 2,President,,,Kotlikoff,0
Davis,Farmington 2,President,,,Hoefling,0
Davis,Farmington 3,President,,Workers World,Moorehead,0
Davis,Farmington 3,President,,Independent,McMullin,227
Davis,Farmington 3,President,,,Stephen Park,0
Davis,Farmington 3,President,,,Smith,0
Davis,Farmington 3,President,,,Kotlikoff,0
Davis,Farmington 3,President,,,Hoefling,0
Davis,Farmington 4,President,,Workers World,Moorehead,1
Davis,Farmington 4,President,,Independent,McMullin,249
Davis,Farmington 4,President,,,Stephen Park,0
Davis,Farmington 4,President,,,Smith,0
Davis,Farmington 4,President,,,Kotlikoff,0
Davis,Farmington 4,President,,,Hoefling,0
Davis,Farmington 5,President,,Workers World,Moorehead,0
Davis,Farmington 5,President,,Independent,McMullin,0
Davis,Farmington 5,President,,,Stephen Park,241
Davis,Farmington 5,President,,,Smith,0
Davis,Farmington 5,President,,,Kotlikoff,0
Davis,Farmington 5,President,,,Hoefling,0
Davis,Farmington 6,President,,Workers World,Moorehead,0
Davis,Farmington 6,President,,Independent,McMullin,245
Davis,Farmington 6,President,,,Stephen Park,0
Davis,Farmington 6,President,,,Smith,0
Davis,Farmington 6,President,,,Kotlikoff,0
Davis,Farmington 6,President,,,Hoefling,0
Davis,Farmington 7,President,,Workers World,Moorehead,0
Davis,Farmington 7,President,,Independent,McMullin,227
Davis,Farmington 7,President,,,Stephen Park,0
Davis,Farmington 7,President,,,Smith,0
Davis,Farmington 7,President,,,Kotlikoff,0
Davis,Farmington 7,President,,,Hoefling,0
Davis,Farmington 8,President,,Workers World,Moorehead,0
Davis,Farmington 8,President,,Independent,McMullin,189
Davis,Farmington 8,President,,,Stephen Park,0
Davis,Farmington 8,President,,,Smith,0
Davis,Farmington 8,President,,,Kotlikoff,0
Davis,Farmington 8,President,,,Hoefling,0
Davis,Farmington 9,President,,Workers World,Moorehead,0
Davis,Farmington 9,President,,Independent,McMullin,336
Davis,Farmington 9,President,,,Stephen Park,0
Davis,Farmington 9,President,,,Smith,0
Davis,Farmington 9,President,,,Kotlikoff,0
Davis,Farmington 9,President,,,Hoefling,0
Davis,Farmington 10,President,,Workers World,Moorehead,0
Davis,Farmington 10,President,,Independent,McMullin,263
Davis,Farmington 10,President,,,Stephen Park,0
Davis,Farmington 10,President,,,Smith,0
Davis,Farmington 10,President,,,Kotlikoff,0
Davis,Farmington 10,President,,,Hoefling,0
Davis,Farmington 11,President,,Workers World,Moorehead,0
Davis,Farmington 11,President,,Independent,McMullin,329
Davis,Farmington 11,President,,,Stephen Park,0
Davis,Farmington 11,President,,,Smith,0
Davis,Farmington 11,President,,,Kotlikoff,0
Davis,Farmington 11,President,,,Hoefling,0
Davis,Farmington 12,President,,Workers World,Moorehead,0
Davis,Farmington 12,President,,Independent,McMullin,206
Davis,Farmington 12,President,,,Stephen Park,0
Davis,Farmington 12,President,,,Smith,0
Davis,Farmington 12,President,,,Kotlikoff,0
Davis,Farmington 12,President,,,Hoefling,0
Davis,Farmington 13,President,,Workers World,Moorehead,0
Davis,Farmington 13,President,,Independent,McMullin,243
Davis,Farmington 13,President,,,Stephen Park,0
Davis,Farmington 13,President,,,Smith,0
Davis,Farmington 13,President,,,Kotlikoff,0
Davis,Farmington 13,President,,,Hoefling,0
Davis,Fruit Heights 1,President,,Workers World,Moorehead,0
Davis,Fruit Heights 1,President,,Independent,McMullin,294
Davis,Fruit Heights 1,President,,,Stephen Park,0
Davis,Fruit Heights 1,President,,,Smith,0
Davis,Fruit Heights 1,President,,,Kotlikoff,0
Davis,Fruit Heights 1,President,,,Hoefling,0
Davis,Fruit Heights 2,President,,Workers World,Moorehead,0
Davis,Fruit Heights 2,President,,Independent,McMullin,239
Davis,Fruit Heights 2,President,,,Stephen Park,0
Davis,Fruit Heights 2,President,,,Smith,0
Davis,Fruit Heights 2,President,,,Kotlikoff,0
Davis,Fruit Heights 2,President,,,Hoefling,0
Davis,Fruit Heights 3,President,,Workers World,Moorehead,0
Davis,Fruit Heights 3,President,,Independent,McMullin,219
Davis,Fruit Heights 3,President,,,Stephen Park,0
Davis,Fruit Heights 3,President,,,Smith,0
Davis,Fruit Heights 3,President,,,Kotlikoff,0
Davis,Fruit Heights 3,President,,,Hoefling,0
Davis,Fruit Heights 4,President,,Workers World,Moorehead,0
Davis,Fruit Heights 4,President,,Independent,McMullin,268
Davis,Fruit Heights 4,President,,,Stephen Park,0
Davis,Fruit Heights 4,President,,,Smith,0
Davis,Fruit Heights 4,President,,,Kotlikoff,0
Davis,Fruit Heights 4,President,,,Hoefling,0
Davis,Hill AFB 1,President,,Workers World,Moorehead,0
Davis,Hill AFB 1,President,,Independent,McMullin,2
Davis,Hill AFB 1,President,,,Stephen Park,0
Davis,Hill AFB 1,President,,,Smith,0
Davis,Hill AFB 1,President,,,Kotlikoff,0
Davis,Hill AFB 1,President,,,Hoefling,0
Davis,Hill AFB 2,President,,Workers World,Moorehead,0
Davis,Hill AFB 2,President,,Independent,McMullin,1
Davis,Hill AFB 2,President,,,Stephen Park,0
Davis,Hill AFB 2,President,,,Smith,0
Davis,Hill AFB 2,President,,,Kotlikoff,0
Davis,Hill AFB 2,President,,,Hoefling,0
Davis,Kaysville 1,President,,Workers World,Moorehead,1
Davis,Kaysville 1,President,,Independent,McMullin,314
Davis,Kaysville 1,President,,,Stephen Park,0
Davis,Kaysville 1,President,,,Smith,1
Davis,Kaysville 1,President,,,Kotlikoff,0
Davis,Kaysville 1,President,,,Hoefling,0
Davis,Kaysville 2,President,,Workers World,Moorehead,0
Davis,Kaysville 2,President,,Independent,McMullin,288
Davis,Kaysville 2,President,,,Stephen Park,0
Davis,Kaysville 2,President,,,Smith,0
Davis,Kaysville 2,President,,,Kotlikoff,0
Davis,Kaysville 2,President,,,Hoefling,0
Davis,Kaysville 3,President,,Workers World,Moorehead,0
Davis,Kaysville 3,President,,Independent,McMullin,292
Davis,Kaysville 3,President,,,Stephen Park,0
Davis,Kaysville 3,President,,,Smith,0
Davis,Kaysville 3,President,,,Kotlikoff,0
Davis,Kaysville 3,President,,,Hoefling,0
Davis,Kaysville 4,President,,Workers World,Moorehead,0
Davis,Kaysville 4,President,,Independent,McMullin,178
Davis,Kaysville 4,President,,,Stephen Park,0
Davis,Kaysville 4,President,,,Smith,0
Davis,Kaysville 4,President,,,Kotlikoff,0
Davis,Kaysville 4,President,,,Hoefling,0
Davis,Kaysville 5,President,,Workers World,Moorehead,0
Davis,Kaysville 5,President,,Independent,McMullin,217
Davis,Kaysville 5,President,,,Stephen Park,0
Davis,Kaysville 5,President,,,Smith,0
Davis,Kaysville 5,President,,,Kotlikoff,0
Davis,Kaysville 5,President,,,Hoefling,0
Davis,Kaysville 6,President,,Workers World,Moorehead,0
Davis,Kaysville 6,President,,Independent,McMullin,329
Davis,Kaysville 6,President,,,Stephen Park,0
Davis,Kaysville 6,President,,,Smith,0
Davis,Kaysville 6,President,,,Kotlikoff,0
Davis,Kaysville 6,President,,,Hoefling,1
Davis,Kaysville 7,President,,Workers World,Moorehead,0
Davis,Kaysville 7,President,,Independent,McMullin,216
Davis,Kaysville 7,President,,,Stephen Park,0
Davis,Kaysville 7,President,,,Smith,0
Davis,Kaysville 7,President,,,Kotlikoff,0
Davis,Kaysville 7,President,,,Hoefling,0
Davis,Kaysville 8,President,,Workers World,Moorehead,0
Davis,Kaysville 8,President,,Independent,McMullin,201
Davis,Kaysville 8,President,,,Stephen Park,0
Davis,Kaysville 8,President,,,Smith,0
Davis,Kaysville 8,President,,,Kotlikoff,0
Davis,Kaysville 8,President,,,Hoefling,0
Davis,Kaysville 9,President,,Workers World,Moorehead,1
Davis,Kaysville 9,President,,Independent,McMullin,157
Davis,Kaysville 9,President,,,Stephen Park,0
Davis,Kaysville 9,President,,,Smith,0
Davis,Kaysville 9,President,,,Kotlikoff,0
Davis,Kaysville 9,President,,,Hoefling,0
Davis,Kaysville 10,President,,Workers World,Moorehead,1
Davis,Kaysville 10,President,,Independent,McMullin,259
Davis,Kaysville 10,President,,,Stephen Park,0
Davis,Kaysville 10,President,,,Smith,0
Davis,Kaysville 10,President,,,Kotlikoff,0
Davis,Kaysville 10,President,,,Hoefling,0
Davis,Kaysville 11,President,,Workers World,Moorehead,0
Davis,Kaysville 11,President,,Independent,McMullin,289
Davis,Kaysville 11,President,,,Stephen Park,0
Davis,Kaysville 11,President,,,Smith,0
Davis,Kaysville 11,President,,,Kotlikoff,0
Davis,Kaysville 11,President,,,Hoefling,0
Davis,Kaysville 12,President,,Workers World,Moorehead,0
Davis,Kaysville 12,President,,Independent,McMullin,317
Davis,Kaysville 12,President,,,Stephen Park,0
Davis,Kaysville 12,President,,,Smith,0
Davis,Kaysville 12,President,,,Kotlikoff,0
Davis,Kaysville 12,President,,,Hoefling,0
