county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,provisional
Tooele,VRN-01:1,U.S. Senate,,Stoney Fonua,Independent American,2,,,,
Tooele,VRN-01:2,U.S. Senate,,Misty Snow,Democratic,6,,,,
Tooele,VRN-01:2,U.S. Senate,,Bill Barron,Independent,0,,,,
Tooele,VRN-01:2,U.S. Senate,,Stoney Fonua,Independent American,0,,,,
Tooele,WEND,U.S. Senate,,Misty Snow,Democratic,43,,,,
Tooele,WEND,U.S. Senate,,Bill Barron,Independent,5,,,,
Tooele,WEND,U.S. Senate,,Stoney Fonua,Independent American,7,,,,
Tooele,DUG-01,U.S. Senate,,Mike Lee,Republican,76,,,,
Tooele,DUG-02,U.S. Senate,,Mike Lee,Republican,33,,,,
Tooele,ERD-01:1,U.S. Senate,,Mike Lee,Republican,511,,,,
Tooele,ERDA-01:02,U.S. Senate,,Mike Lee,Republican,4,,,,
Tooele,ERD-02:1,U.S. Senate,,Mike Lee,Republican,175,,,,
Tooele,ERD-02:2,U.S. Senate,,Mike Lee,Republican,2,,,,
Tooele,ERDA-02:3,U.S. Senate,,Mike Lee,Republican,171,,,,
Tooele,ERD-02:4,U.S. Senate,,Mike Lee,Republican,28,,,,
Tooele,G-01:1,U.S. Senate,,Mike Lee,Republican,461,,,,
Tooele,G-01:2,U.S. Senate,,Mike Lee,Republican,56,,,,
Tooele,G-02:1,U.S. Senate,,Mike Lee,Republican,478,,,,
Tooele,G-02:2,U.S. Senate,,Mike Lee,Republican,69,,,,
Tooele,G-03:1,U.S. Senate,,Mike Lee,Republican,593,,,,
Tooele,G-03:2,U.S. Senate,,Mike Lee,Republican,3,,,,
Tooele,G-04:1,U.S. Senate,,Mike Lee,Republican,452,,,,
Tooele,G-04:2,U.S. Senate,,Mike Lee,Republican,3,,,,
Tooele,G-05,U.S. Senate,,Mike Lee,Republican,467,,,,
Tooele,G-06,U.S. Senate,,Mike Lee,Republican,465,,,,
Tooele,IBA,U.S. Senate,,Mike Lee,Republican,28,,,,
Tooele,LINC:1,U.S. Senate,,Mike Lee,Republican,158,,,,
Tooele,LP-01:1,U.S. Senate,,Mike Lee,Republican,210,,,,
Tooele,LP-02:01,U.S. Senate,,Mike Lee,Republican,188,,,,
Tooele,OPHIR,U.S. Senate,,Mike Lee,Republican,14,,,,
Tooele,OPHIR:2,U.S. Senate,,Mike Lee,Republican,0,,,,
Tooele,RV-01:01,U.S. Senate,,Mike Lee,Republican,156,,,,
Tooele,RV-01:02,U.S. Senate,,Mike Lee,Republican,24,,,,
Tooele,SP-01,U.S. Senate,,Mike Lee,Republican,642,,,,
Tooele,SP-02,U.S. Senate,,Mike Lee,Republican,506,,,,
Tooele,SP-03,U.S. Senate,,Mike Lee,Republican,592,,,,
Tooele,SP-04,U.S. Senate,,Mike Lee,Republican,363,,,,
Tooele,SP-05,U.S. Senate,,Mike Lee,Republican,384,,,,
Tooele,SP-06,U.S. Senate,,Mike Lee,Republican,269,,,,
Tooele,SP-07,U.S. Senate,,Mike Lee,Republican,357,,,,
Tooele,STK-01:1,U.S. Senate,,Mike Lee,Republican,114,,,,
Tooele,STK-01:2,U.S. Senate,,Mike Lee,Republican,20,,,,
Tooele,STK-02:1,U.S. Senate,,Mike Lee,Republican,81,,,,
Tooele,STK-02:2,U.S. Senate,,Mike Lee,Republican,183,,,,
Tooele,T-01,U.S. Senate,,Mike Lee,Republican,272,,,,
Tooele,T-02,U.S. Senate,,Mike Lee,Republican,220,,,,
Tooele,T-03:1,U.S. Senate,,Mike Lee,Republican,239,,,,
Tooele,T-03:2,U.S. Senate,,Mike Lee,Republican,11,,,,
Tooele,T-04:1,U.S. Senate,,Mike Lee,Republican,420,,,,
Tooele,T-04:2,U.S. Senate,,Mike Lee,Republican,0,,,,
Tooele,T-05,U.S. Senate,,Mike Lee,Republican,193,,,,
Tooele,T-06,U.S. Senate,,Mike Lee,Republican,233,,,,
Tooele,T-07,U.S. Senate,,Mike Lee,Republican,212,,,,
Tooele,T-08,U.S. Senate,,Mike Lee,Republican,262,,,,
Tooele,T-09,U.S. Senate,,Mike Lee,Republican,426,,,,
Tooele,T-10,U.S. Senate,,Mike Lee,Republican,401,,,,
Tooele,T-11,U.S. Senate,,Mike Lee,Republican,255,,,,
Tooele,T-12,U.S. Senate,,Mike Lee,Republican,314,,,,
Tooele,T-13,U.S. Senate,,Mike Lee,Republican,257,,,,
Tooele,T-14,U.S. Senate,,Mike Lee,Republican,420,,,,
Tooele,T-15,U.S. Senate,,Mike Lee,Republican,406,,,,
Tooele,T-16,U.S. Senate,,Mike Lee,Republican,381,,,,
Tooele,T-17,U.S. Senate,,Mike Lee,Republican,413,,,,
Tooele,T-18,U.S. Senate,,Mike Lee,Republican,318,,,,
Tooele,T-19,U.S. Senate,,Mike Lee,Republican,284,,,,
Tooele,T-20,U.S. Senate,,Mike Lee,Republican,351,,,,
Tooele,T-21,U.S. Senate,,Mike Lee,Republican,487,,,,
Tooele,TERRA,U.S. Senate,,Mike Lee,Republican,46,,,,
Tooele,VRN-01:1,U.S. Senate,,Mike Lee,Republican,88,,,,
Tooele,VRN-01:2,U.S. Senate,,Mike Lee,Republican,21,,,,
Tooele,WEND,U.S. Senate,,Mike Lee,Republican,59,,,,
Tooele,DUG-01,U.S. House,2,Chris Stewart,Republican,71,,,,
Tooele,DUG-01,U.S. House,2,Charlene Albarran,Democratic,19,,,,
Tooele,DUG-01,U.S. House,2,Paul McCollaum,Constitution,6,,,,
Tooele,DUG-02,U.S. House,2,Chris Stewart,Republican,34,,,,
Tooele,DUG-02,U.S. House,2,Charlene Albarran,Democratic,15,,,,
Tooele,DUG-02,U.S. House,2,Paul McCollaum,Constitution,1,,,,
Tooele,ERD-01:1,U.S. House,2,Chris Stewart,Republican,497,,,,
Tooele,ERD-01:1,U.S. House,2,Charlene Albarran,Democratic,110,,,,
Tooele,ERD-01:1,U.S. House,2,Paul McCollaum,Constitution,37,,,,
Tooele,ERDA-01:02,U.S. House,2,Chris Stewart,Republican,2,,,,
Tooele,ERDA-01:02,U.S. House,2,Charlene Albarran,Democratic,1,,,,
Tooele,ERDA-01:02,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,ERD-02:1,U.S. House,2,Chris Stewart,Republican,159,,,,
Tooele,ERD-02:1,U.S. House,2,Charlene Albarran,Democratic,42,,,,
Tooele,ERD-02:1,U.S. House,2,Paul McCollaum,Constitution,19,,,,
Tooele,ERD-02:2,U.S. House,2,Chris Stewart,Republican,2,,,,
Tooele,ERD-02:2,U.S. House,2,Charlene Albarran,Democratic,0,,,,
Tooele,ERD-02:2,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,ERDA-02:3,U.S. House,2,Chris Stewart,Republican,156,,,,
Tooele,ERDA-02:3,U.S. House,2,Charlene Albarran,Democratic,60,,,,
Tooele,ERDA-02:3,U.S. House,2,Paul McCollaum,Constitution,18,,,,
Tooele,ERD-02:4,U.S. House,2,Chris Stewart,Republican,25,,,,
Tooele,ERD-02:4,U.S. House,2,Charlene Albarran,Democratic,1,,,,
Tooele,ERD-02:4,U.S. House,2,Paul McCollaum,Constitution,2,,,,
Tooele,G-01:1,U.S. House,2,Chris Stewart,Republican,445,,,,
Tooele,G-01:1,U.S. House,2,Charlene Albarran,Democratic,77,,,,
Tooele,G-01:1,U.S. House,2,Paul McCollaum,Constitution,35,,,,
Tooele,G-01:2,U.S. House,2,Chris Stewart,Republican,49,,,,
Tooele,G-01:2,U.S. House,2,Charlene Albarran,Democratic,17,,,,
Tooele,G-01:2,U.S. House,2,Paul McCollaum,Constitution,2,,,,
Tooele,G-02:1,U.S. House,2,Chris Stewart,Republican,447,,,,
Tooele,G-02:1,U.S. House,2,Charlene Albarran,Democratic,86,,,,
Tooele,G-02:1,U.S. House,2,Paul McCollaum,Constitution,43,,,,
Tooele,G-02:2,U.S. House,2,Chris Stewart,Republican,68,,,,
Tooele,G-02:2,U.S. House,2,Charlene Albarran,Democratic,20,,,,
Tooele,G-02:2,U.S. House,2,Paul McCollaum,Constitution,6,,,,
Tooele,G-03:1,U.S. House,2,Chris Stewart,Republican,580,,,,
Tooele,G-03:1,U.S. House,2,Charlene Albarran,Democratic,113,,,,
Tooele,G-03:1,U.S. House,2,Paul McCollaum,Constitution,36,,,,
Tooele,G-03:2,U.S. House,2,Chris Stewart,Republican,3,,,,
Tooele,G-03:2,U.S. House,2,Charlene Albarran,Democratic,1,,,,
Tooele,G-03:2,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,G-04:1,U.S. House,2,Chris Stewart,Republican,432,,,,
Tooele,G-04:1,U.S. House,2,Charlene Albarran,Democratic,115,,,,
Tooele,G-04:1,U.S. House,2,Paul McCollaum,Constitution,42,,,,
Tooele,G-04:2,U.S. House,2,Chris Stewart,Republican,4,,,,
Tooele,G-04:2,U.S. House,2,Charlene Albarran,Democratic,1,,,,
Tooele,G-04:2,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,G-05,U.S. House,2,Chris Stewart,Republican,466,,,,
Tooele,G-05,U.S. House,2,Charlene Albarran,Democratic,125,,,,
Tooele,G-05,U.S. House,2,Paul McCollaum,Constitution,32,,,,
Tooele,G-06,U.S. House,2,Chris Stewart,Republican,449,,,,
Tooele,G-06,U.S. House,2,Charlene Albarran,Democratic,62,,,,
Tooele,G-06,U.S. House,2,Paul McCollaum,Constitution,34,,,,
Tooele,IBA,U.S. House,2,Chris Stewart,Republican,25,,,,
Tooele,IBA,U.S. House,2,Charlene Albarran,Democratic,1,,,,
Tooele,IBA,U.S. House,2,Paul McCollaum,Constitution,4,,,,
Tooele,LINC:1,U.S. House,2,Chris Stewart,Republican,154,,,,
Tooele,LINC:1,U.S. House,2,Charlene Albarran,Democratic,56,,,,
Tooele,LINC:1,U.S. House,2,Paul McCollaum,Constitution,15,,,,
Tooele,LP-01:1,U.S. House,2,Chris Stewart,Republican,182,,,,
Tooele,LP-01:1,U.S. House,2,Charlene Albarran,Democratic,78,,,,
Tooele,LP-01:1,U.S. House,2,Paul McCollaum,Constitution,36,,,,
Tooele,LP-02:01,U.S. House,2,Chris Stewart,Republican,150,,,,
Tooele,LP-02:01,U.S. House,2,Charlene Albarran,Democratic,23,,,,
Tooele,LP-02:01,U.S. House,2,Paul McCollaum,Constitution,48,,,,
Tooele,OPHIR,U.S. House,2,Chris Stewart,Republican,12,,,,
Tooele,OPHIR,U.S. House,2,Charlene Albarran,Democratic,3,,,,
Tooele,OPHIR,U.S. House,2,Paul McCollaum,Constitution,3,,,,
Tooele,OPHIR:2,U.S. House,2,Chris Stewart,Republican,0,,,,
Tooele,OPHIR:2,U.S. House,2,Charlene Albarran,Democratic,0,,,,
Tooele,OPHIR:2,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,RV-01:01,U.S. House,2,Chris Stewart,Republican,144,,,,
Tooele,RV-01:01,U.S. House,2,Charlene Albarran,Democratic,38,,,,
Tooele,RV-01:01,U.S. House,2,Paul McCollaum,Constitution,22,,,,
Tooele,RV-01:02,U.S. House,2,Chris Stewart,Republican,24,,,,
Tooele,RV-01:02,U.S. House,2,Charlene Albarran,Democratic,4,,,,
Tooele,RV-01:02,U.S. House,2,Paul McCollaum,Constitution,2,,,,
Tooele,SP-01,U.S. House,2,Chris Stewart,Republican,613,,,,
Tooele,SP-01,U.S. House,2,Charlene Albarran,Democratic,216,,,,
Tooele,SP-01,U.S. House,2,Paul McCollaum,Constitution,61,,,,
Tooele,SP-02,U.S. House,2,Chris Stewart,Republican,487,,,,
Tooele,SP-02,U.S. House,2,Charlene Albarran,Democratic,252,,,,
Tooele,SP-02,U.S. House,2,Paul McCollaum,Constitution,32,,,,
Tooele,SP-03,U.S. House,2,Chris Stewart,Republican,578,,,,
Tooele,SP-03,U.S. House,2,Charlene Albarran,Democratic,187,,,,
Tooele,SP-03,U.S. House,2,Paul McCollaum,Constitution,44,,,,
Tooele,SP-04,U.S. House,2,Chris Stewart,Republican,363,,,,
Tooele,SP-04,U.S. House,2,Charlene Albarran,Democratic,96,,,,
Tooele,SP-04,U.S. House,2,Paul McCollaum,Constitution,21,,,,
Tooele,SP-05,U.S. House,2,Chris Stewart,Republican,375,,,,
Tooele,SP-05,U.S. House,2,Charlene Albarran,Democratic,201,,,,
Tooele,SP-05,U.S. House,2,Paul McCollaum,Constitution,25,,,,
Tooele,SP-06,U.S. House,2,Chris Stewart,Republican,244,,,,
Tooele,SP-06,U.S. House,2,Charlene Albarran,Democratic,83,,,,
Tooele,SP-06,U.S. House,2,Paul McCollaum,Constitution,31,,,,
Tooele,SP-07,U.S. House,2,Chris Stewart,Republican,333,,,,
Tooele,SP-07,U.S. House,2,Charlene Albarran,Democratic,119,,,,
Tooele,SP-07,U.S. House,2,Paul McCollaum,Constitution,24,,,,
Tooele,STK-01:1,U.S. House,2,Chris Stewart,Republican,110,,,,
Tooele,STK-01:1,U.S. House,2,Charlene Albarran,Democratic,52,,,,
Tooele,STK-01:1,U.S. House,2,Paul McCollaum,Constitution,12,,,,
Tooele,STK-01:2,U.S. House,2,Chris Stewart,Republican,18,,,,
Tooele,STK-01:2,U.S. House,2,Charlene Albarran,Democratic,10,,,,
Tooele,STK-01:2,U.S. House,2,Paul McCollaum,Constitution,1,,,,
Tooele,STK-02:1,U.S. House,2,Chris Stewart,Republican,75,,,,
Tooele,STK-02:1,U.S. House,2,Charlene Albarran,Democratic,17,,,,
Tooele,STK-02:1,U.S. House,2,Paul McCollaum,Constitution,14,,,,
Tooele,STK-02:2,U.S. House,2,Chris Stewart,Republican,179,,,,
Tooele,STK-02:2,U.S. House,2,Charlene Albarran,Democratic,28,,,,
Tooele,STK-02:2,U.S. House,2,Paul McCollaum,Constitution,15,,,,
Tooele,T-01,U.S. House,2,Chris Stewart,Republican,258,,,,
Tooele,T-01,U.S. House,2,Charlene Albarran,Democratic,107,,,,
Tooele,T-01,U.S. House,2,Paul McCollaum,Constitution,23,,,,
Tooele,T-02,U.S. House,2,Chris Stewart,Republican,226,,,,
Tooele,T-02,U.S. House,2,Charlene Albarran,Democratic,147,,,,
Tooele,T-02,U.S. House,2,Paul McCollaum,Constitution,16,,,,
Tooele,T-03:1,U.S. House,2,Chris Stewart,Republican,230,,,,
Tooele,T-03:1,U.S. House,2,Charlene Albarran,Democratic,126,,,,
Tooele,T-03:1,U.S. House,2,Paul McCollaum,Constitution,5,,,,
Tooele,T-03:2,U.S. House,2,Chris Stewart,Republican,14,,,,
Tooele,T-03:2,U.S. House,2,Charlene Albarran,Democratic,4,,,,
Tooele,T-03:2,U.S. House,2,Paul McCollaum,Constitution,2,,,,
Tooele,T-04:1,U.S. House,2,Chris Stewart,Republican,410,,,,
Tooele,T-04:1,U.S. House,2,Charlene Albarran,Democratic,175,,,,
Tooele,T-04:1,U.S. House,2,Paul McCollaum,Constitution,35,,,,
Tooele,T-04:2,U.S. House,2,Chris Stewart,Republican,0,,,,
Tooele,T-04:2,U.S. House,2,Charlene Albarran,Democratic,0,,,,
Tooele,T-04:2,U.S. House,2,Paul McCollaum,Constitution,0,,,,
Tooele,T-05,U.S. House,2,Chris Stewart,Republican,185,,,,
Tooele,T-05,U.S. House,2,Charlene Albarran,Democratic,125,,,,
Tooele,T-05,U.S. House,2,Paul McCollaum,Constitution,27,,,,
Tooele,T-06,U.S. House,2,Chris Stewart,Republican,204,,,,
Tooele,T-06,U.S. House,2,Charlene Albarran,Democratic,96,,,,
Tooele,T-06,U.S. House,2,Paul McCollaum,Constitution,35,,,,
Tooele,T-07,U.S. House,2,Chris Stewart,Republican,194,,,,
Tooele,T-07,U.S. House,2,Charlene Albarran,Democratic,116,,,,
Tooele,T-07,U.S. House,2,Paul McCollaum,Constitution,26,,,,
Tooele,T-08,U.S. House,2,Chris Stewart,Republican,260,,,,
Tooele,T-08,U.S. House,2,Charlene Albarran,Democratic,132,,,,
Tooele,T-08,U.S. House,2,Paul McCollaum,Constitution,27,,,,
Tooele,T-09,U.S. House,2,Chris Stewart,Republican,408,,,,
Tooele,T-09,U.S. House,2,Charlene Albarran,Democratic,184,,,,
Tooele,T-09,U.S. House,2,Paul McCollaum,Constitution,42,,,,
Tooele,T-10,U.S. House,2,Chris Stewart,Republican,393,,,,
Tooele,T-10,U.S. House,2,Charlene Albarran,Democratic,154,,,,
Tooele,T-10,U.S. House,2,Paul McCollaum,Constitution,38,,,,
Tooele,T-11,U.S. House,2,Chris Stewart,Republican,230,,,,
Tooele,T-11,U.S. House,2,Charlene Albarran,Democratic,85,,,,
Tooele,T-11,U.S. House,2,Paul McCollaum,Constitution,30,,,,
Tooele,T-12,U.S. House,2,Chris Stewart,Republican,313,,,,
Tooele,T-12,U.S. House,2,Charlene Albarran,Democratic,102,,,,
Tooele,T-12,U.S. House,2,Paul McCollaum,Constitution,28,,,,
Tooele,T-13,U.S. House,2,Chris Stewart,Republican,246,,,,
Tooele,T-13,U.S. House,2,Charlene Albarran,Democratic,89,,,,
Tooele,T-13,U.S. House,2,Paul McCollaum,Constitution,34,,,,
Tooele,T-14,U.S. House,2,Chris Stewart,Republican,405,,,,
Tooele,T-14,U.S. House,2,Charlene Albarran,Democratic,159,,,,
Tooele,T-14,U.S. House,2,Paul McCollaum,Constitution,37,,,,
Tooele,T-15,U.S. House,2,Chris Stewart,Republican,382,,,,
Tooele,T-15,U.S. House,2,Charlene Albarran,Democratic,137,,,,
Tooele,T-15,U.S. House,2,Paul McCollaum,Constitution,59,,,,
Tooele,T-16,U.S. House,2,Chris Stewart,Republican,353,,,,
Tooele,T-16,U.S. House,2,Charlene Albarran,Democratic,148,,,,
Tooele,T-16,U.S. House,2,Paul McCollaum,Constitution,52,,,,
Tooele,T-17,U.S. House,2,Chris Stewart,Republican,398,,,,
Tooele,T-17,U.S. House,2,Charlene Albarran,Democratic,166,,,,
Tooele,T-17,U.S. House,2,Paul McCollaum,Constitution,36,,,,
Tooele,T-18,U.S. House,2,Chris Stewart,Republican,309,,,,
Tooele,T-18,U.S. House,2,Charlene Albarran,Democratic,161,,,,
Tooele,T-18,U.S. House,2,Paul McCollaum,Constitution,41,,,,
Tooele,T-19,U.S. House,2,Chris Stewart,Republican,260,,,,
Tooele,T-19,U.S. House,2,Charlene Albarran,Democratic,131,,,,
Tooele,T-19,U.S. House,2,Paul McCollaum,Constitution,28,,,,
Tooele,T-20,U.S. House,2,Chris Stewart,Republican,335,,,,
Tooele,T-20,U.S. House,2,Charlene Albarran,Democratic,117,,,,
Tooele,T-20,U.S. House,2,Paul McCollaum,Constitution,31,,,,
Tooele,T-21,U.S. House,2,Chris Stewart,Republican,454,,,,
Tooele,T-21,U.S. House,2,Charlene Albarran,Democratic,196,,,,
Tooele,T-21,U.S. House,2,Paul McCollaum,Constitution,55,,,,
Tooele,TERRA,U.S. House,2,Chris Stewart,Republican,43,,,,
Tooele,TERRA,U.S. House,2,Charlene Albarran,Democratic,7,,,,
Tooele,TERRA,U.S. House,2,Paul McCollaum,Constitution,5,,,,
Tooele,VRN-01:1,U.S. House,2,Chris Stewart,Republican,88,,,,
Tooele,VRN-01:1,U.S. House,2,Charlene Albarran,Democratic,14,,,,
Tooele,VRN-01:1,U.S. House,2,Paul McCollaum,Constitution,5,,,,
Tooele,VRN-01:2,U.S. House,2,Chris Stewart,Republican,19,,,,
Tooele,VRN-01:2,U.S. House,2,Charlene Albarran,Democratic,6,,,,
Tooele,VRN-01:2,U.S. House,2,Paul McCollaum,Constitution,1,,,,
Tooele,WEND,U.S. House,2,Chris Stewart,Republican,60,,,,
Tooele,WEND,U.S. House,2,Charlene Albarran,Democratic,39,,,,
Tooele,WEND,U.S. House,2,Paul McCollaum,Constitution,16,,,,
Tooele,DUG-01,Governor,,Gary Herbert,Republican,71,,,,
Tooele,DUG-01,Governor,,Dell Schanze,Independent American,4,,,,
Tooele,DUG-01,Governor,,Brian Kamerath,Libertarian,1,,,,
Tooele,DUG-02,Governor,,Gary Herbert,Republican,33,,,,
Tooele,DUG-02,Governor,,Dell Schanze,Independent American,1,,,,
Tooele,DUG-02,Governor,,Brian Kamerath,Libertarian,1,,,,
Tooele,ERD-01:1,Governor,,Gary Herbert,Republican,502,,,,
Tooele,ERD-01:1,Governor,,Dell Schanze,Independent American,13,,,,
Tooele,ERD-01:1,Governor,,Brian Kamerath,Libertarian,17,,,,
Tooele,ERDA-01:02,Governor,,Gary Herbert,Republican,4,,,,
Tooele,ERDA-01:02,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,ERDA-01:02,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,ERD-02:1,Governor,,Gary Herbert,Republican,157,,,,
Tooele,ERD-02:1,Governor,,Dell Schanze,Independent American,10,,,,
Tooele,ERD-02:1,Governor,,Brian Kamerath,Libertarian,13,,,,
Tooele,ERD-02:2,Governor,,Gary Herbert,Republican,2,,,,
Tooele,ERD-02:2,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,ERD-02:2,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,ERDA-02:3,Governor,,Gary Herbert,Republican,172,,,,
Tooele,ERDA-02:3,Governor,,Dell Schanze,Independent American,3,,,,
Tooele,ERDA-02:3,Governor,,Brian Kamerath,Libertarian,8,,,,
Tooele,ERD-02:4,Governor,,Gary Herbert,Republican,28,,,,
Tooele,ERD-02:4,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,ERD-02:4,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,G-01:1,Governor,,Gary Herbert,Republican,447,,,,
Tooele,G-01:1,Governor,,Dell Schanze,Independent American,15,,,,
Tooele,G-01:1,Governor,,Brian Kamerath,Libertarian,20,,,,
Tooele,G-01:2,Governor,,Gary Herbert,Republican,44,,,,
Tooele,G-01:2,Governor,,Dell Schanze,Independent American,6,,,,
Tooele,G-01:2,Governor,,Brian Kamerath,Libertarian,5,,,,
Tooele,G-02:1,Governor,,Gary Herbert,Republican,470,,,,
Tooele,G-02:1,Governor,,Dell Schanze,Independent American,8,,,,
Tooele,G-02:1,Governor,,Brian Kamerath,Libertarian,22,,,,
Tooele,G-02:2,Governor,,Gary Herbert,Republican,74,,,,
Tooele,G-02:2,Governor,,Dell Schanze,Independent American,3,,,,
Tooele,G-02:2,Governor,,Brian Kamerath,Libertarian,4,,,,
Tooele,G-03:1,Governor,,Gary Herbert,Republican,599,,,,
Tooele,G-03:1,Governor,,Dell Schanze,Independent American,16,,,,
Tooele,G-03:1,Governor,,Brian Kamerath,Libertarian,20,,,,
Tooele,G-03:2,Governor,,Gary Herbert,Republican,4,,,,
Tooele,G-03:2,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,G-03:2,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,G-04:1,Governor,,Gary Herbert,Republican,442,,,,
Tooele,G-04:1,Governor,,Dell Schanze,Independent American,21,,,,
Tooele,G-04:1,Governor,,Brian Kamerath,Libertarian,20,,,,
Tooele,G-04:2,Governor,,Gary Herbert,Republican,4,,,,
Tooele,G-04:2,Governor,,Dell Schanze,Independent American,1,,,,
Tooele,G-04:2,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,G-05,Governor,,Gary Herbert,Republican,461,,,,
Tooele,G-05,Governor,,Dell Schanze,Independent American,8,,,,
Tooele,G-05,Governor,,Brian Kamerath,Libertarian,21,,,,
Tooele,G-06,Governor,,Gary Herbert,Republican,465,,,,
Tooele,G-06,Governor,,Dell Schanze,Independent American,12,,,,
Tooele,G-06,Governor,,Brian Kamerath,Libertarian,22,,,,
Tooele,IBA,Governor,,Gary Herbert,Republican,30,,,,
Tooele,IBA,Governor,,Dell Schanze,Independent American,1,,,,
Tooele,IBA,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,LINC:1,Governor,,Gary Herbert,Republican,156,,,,
Tooele,LINC:1,Governor,,Dell Schanze,Independent American,7,,,,
Tooele,LINC:1,Governor,,Brian Kamerath,Libertarian,6,,,,
Tooele,LP-01:1,Governor,,Gary Herbert,Republican,200,,,,
Tooele,LP-01:1,Governor,,Dell Schanze,Independent American,7,,,,
Tooele,LP-01:1,Governor,,Brian Kamerath,Libertarian,15,,,,
Tooele,LP-02:01,Governor,,Gary Herbert,Republican,155,,,,
Tooele,LP-02:01,Governor,,Dell Schanze,Independent American,15,,,,
Tooele,LP-02:01,Governor,,Brian Kamerath,Libertarian,15,,,,
Tooele,OPHIR,Governor,,Gary Herbert,Republican,14,,,,
Tooele,OPHIR,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,OPHIR,Governor,,Brian Kamerath,Libertarian,1,,,,
Tooele,OPHIR:2,Governor,,Gary Herbert,Republican,0,,,,
Tooele,OPHIR:2,Governor,,Dell Schanze,Independent American,0,,,,
Tooele,OPHIR:2,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,RV-01:01,Governor,,Gary Herbert,Republican,156,,,,
Tooele,RV-01:01,Governor,,Dell Schanze,Independent American,5,,,,
Tooele,RV-01:01,Governor,,Brian Kamerath,Libertarian,5,,,,
Tooele,RV-01:02,Governor,,Gary Herbert,Republican,25,,,,
Tooele,RV-01:02,Governor,,Dell Schanze,Independent American,2,,,,
Tooele,RV-01:02,Governor,,Brian Kamerath,Libertarian,0,,,,
Tooele,SP-01,Governor,,Gary Herbert,Republican,638,,,,
Tooele,SP-01,Governor,,Dell Schanze,Independent American,21,,,,
Tooele,SP-01,Governor,,Brian Kamerath,Libertarian,26,,,,
Tooele,SP-02,Governor,,Gary Herbert,Republican,502,,,,
Tooele,SP-02,Governor,,Dell Schanze,Independent American,15,,,,
Tooele,SP-02,Governor,,Brian Kamerath,Libertarian,21,,,,
Tooele,SP-03,Governor,,Gary Herbert,Republican,595,,,,
Tooele,SP-03,Governor,,Dell Schanze,Independent American,11,,,,
Tooele,SP-03,Governor,,Brian Kamerath,Libertarian,23,,,,
Tooele,SP-04,Governor,,Gary Herbert,Republican,361,,,,
