county,precinct,office,district,candidate,party,mail,provisional,absentee,votes
Cache,LOGAN 31 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,22,0,0,22
Cache,LOGAN 32 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,19,0,0,19
Cache,LOGAN 33 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,40,0,0,40
Cache,LOGAN 33.5 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,19,0,0,19
Cache,LOGAN 33CSD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,4,0,0,4
Cache,AMALGA ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,29,0,0,29
Cache,BENSON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,37,0,0,37
Cache,CLARKSTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,47,0,0,47
Cache,COLLEGE/YOUNG WARD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,61,1,0,62
Cache,CORNISH ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,20,0,0,20
Cache,COVE ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,30,0,0,30
Cache,HYDE PARK 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,90,0,0,90
Cache,HYDE PARK 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,80,0,0,80
Cache,HYRUM 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,68,0,0,68
Cache,HYRUM 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,31,0,0,31
Cache,HYRUM 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,69,0,0,69
Cache,HYRUM 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,106,0,0,106
Cache,HYRUM 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,38,0,0,38
Cache,LEWISTON 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,47,0,0,47
Cache,LEWISTON 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,38,0,0,38
Cache,MENDON 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,10,0,0,10
Cache,MENDON 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,107,0,0,107
Cache,MILLVILLE 17 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,16,0,0,16
Cache,MILLVILLE 25 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,69,0,0,69
Cache,NEWTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,45,0,0,45
Cache,NIBLEY 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,48,1,0,49
Cache,NIBLEY 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,70,0,0,70
Cache,Nibley 17 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,57,0,0,57
Cache,Nibley 25 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,3,0,0,3
Cache,NORTH LOGAN 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,49,0,0,49
Cache,NORTH LOGAN 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,43,0,0,43
Cache,NORTH LOGAN 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,57,0,0,57
Cache,NORTH LOGAN 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,46,0,0,46
Cache,NORTH LOGAN 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,63,0,0,63
Cache,NORTH LOGAN 06 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,52,1,0,53
Cache,PARADISE ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,121,0,0,121
Cache,PROVIDENCE 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,70,3,0,73
Cache,PROVIDENCE 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,68,0,0,68
Cache,PROVIDENCE 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,62,0,0,62
Cache,PROVIDENCE 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,51,0,0,51
Cache,PROVIDENCE 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,49,0,0,49
Cache,RICHMOND 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,54,0,0,54
Cache,RICHMOND 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,74,0,0,74
Cache,RIVER HEIGHTS 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,52,0,0,52
Cache,RIVER HEIGHTS 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,44,0,0,44
Cache,SMITHFIELD 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,65,1,0,66
Cache,SMITHFIELD 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,58,0,0,58
Cache,SMITHFIELD 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,76,0,0,76
Cache,SMITHFIELD 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,68,0,0,68
Cache,SMITHFIELD 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,51,0,0,51
Cache,SMITHFIELD 06 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,83,0,0,83
Cache,SMITHFIELD 07 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,72,1,0,73
Cache,TRENTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,28,0,0,28
Cache,WELLSVILLE 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,52,0,0,52
Cache,WELLSVILLE 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,63,0,0,63
Cache,WELLSVILLE 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,50,3,0,53
Cache,WELLSVILLE 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,NO ,NP ,89,0,0,89
Cache,LOGAN 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,87,0,0,87
Cache,LOGAN 01CSD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,17,0,0,17
Cache,LOGAN 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,138,1,0,139
Cache,LOGAN 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,155,0,0,155
Cache,LOGAN 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,184,2,0,186
Cache,LOGAN 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,210,0,0,210
Cache,LOGAN 06 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,139,2,0,141
Cache,LOGAN 07 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,63,1,0,64
Cache,LOGAN 08 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,58,2,0,60
Cache,LOGAN 09 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,108,3,0,111
Cache,LOGAN 10 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,87,3,0,90
Cache,LOGAN 11 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,99,0,0,99
Cache,LOGAN 12 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,25,3,0,28
Cache,LOGAN 13 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,320,0,0,320
Cache,LOGAN 14 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,175,0,0,175
Cache,LOGAN 15 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,71,3,0,74
Cache,LOGAN 16 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,167,1,0,168
Cache,LOGAN 17 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,135,3,0,138
Cache,LOGAN 18 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,31,2,0,33
Cache,LOGAN 19 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,42,1,0,43
Cache,LOGAN 20 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,306,1,0,307
Cache,LOGAN 21 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,189,1,0,190
Cache,LOGAN 22 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,334,0,0,334
Cache,LOGAN 23 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,27,1,0,28
Cache,LOGAN 24 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,92,1,0,93
Cache,LOGAN 25 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,152,0,0,152
Cache,LOGAN 26 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,136,0,0,136
Cache,LOGAN 27I ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,114,1,0,115
Cache,LOGAN 27U ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,3,0,0,3
Cache,LOGAN 27CSD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,28,0,0,28
Cache,LOGAN 27:17C ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,0,0,0,0
Cache,LOGAN 28 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,55,1,0,56
Cache,LOGAN 29 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,280,0,0,280
Cache,LOGAN 29CSD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,1,0,0,1
Cache,LOGAN 30 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,145,3,0,148
Cache,LOGAN 31 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,77,2,0,79
Cache,LOGAN 32 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,58,1,0,59
Cache,LOGAN 33 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,106,0,0,106
Cache,LOGAN 33.5 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,37,0,0,37
Cache,LOGAN 33CSD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,11,0,0,11
Cache,AMALGA ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,84,0,0,84
Cache,BENSON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,122,0,0,122
Cache,CLARKSTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,104,0,0,104
Cache,COLLEGE/YOUNG WARD ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,149,0,0,149
Cache,CORNISH ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,46,0,0,46
Cache,COVE ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,108,0,0,108
Cache,HYDE PARK 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,423,2,0,425
Cache,HYDE PARK 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,380,1,0,381
Cache,HYRUM 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,238,0,0,238
Cache,HYRUM 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,133,1,0,134
Cache,HYRUM 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,243,2,0,245
Cache,HYRUM 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,298,1,0,299
Cache,HYRUM 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,149,0,0,149
Cache,LEWISTON 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,180,0,0,180
Cache,LEWISTON 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,125,0,0,125
Cache,MENDON 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,30,0,0,30
Cache,MENDON 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,394,0,0,394
Cache,MILLVILLE 17 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,40,1,0,41
Cache,MILLVILLE 25 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,295,1,0,296
Cache,NEWTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,200,0,0,200
Cache,NIBLEY 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,200,0,0,200
Cache,NIBLEY 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,306,0,0,306
Cache,Nibley 17 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,189,1,0,190
Cache,Nibley 25 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,12,0,0,12
Cache,NORTH LOGAN 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,160,4,0,164
Cache,NORTH LOGAN 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,214,0,0,214
Cache,NORTH LOGAN 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,240,1,0,241
Cache,NORTH LOGAN 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,276,2,0,278
Cache,NORTH LOGAN 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,355,1,0,356
Cache,NORTH LOGAN 06 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,230,1,0,231
Cache,PARADISE ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,308,3,0,311
Cache,PROVIDENCE 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,254,0,0,254
Cache,PROVIDENCE 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,370,4,0,374
Cache,PROVIDENCE 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,277,0,0,277
Cache,PROVIDENCE 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,242,0,0,242
Cache,PROVIDENCE 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,195,0,0,195
Cache,RICHMOND 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,171,0,0,171
Cache,RICHMOND 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,206,1,0,207
Cache,RIVER HEIGHTS 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,142,1,0,143
Cache,RIVER HEIGHTS 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,218,0,0,218
Cache,SMITHFIELD 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,185,0,0,185
Cache,SMITHFIELD 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,312,1,0,313
Cache,SMITHFIELD 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,275,1,0,276
Cache,SMITHFIELD 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,278,0,0,278
Cache,SMITHFIELD 05 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,205,0,0,205
Cache,SMITHFIELD 06 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,212,0,0,212
Cache,SMITHFIELD 07 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,303,2,0,305
Cache,TRENTON ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,82,0,0,82
Cache,WELLSVILLE 01 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,136,0,0,136
Cache,WELLSVILLE 02 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,186,0,0,186
Cache,WELLSVILLE 03 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,160,0,0,160
Cache,WELLSVILLE 04 ,UTAH SUPREME COURT CHRISTINE M. DURHAM ,,YES ,NP ,197,3,0,200
Cache,LOGAN 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,20,0,0,20
Cache,LOGAN 01CSD ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,5,0,0,5
Cache,LOGAN 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,37,0,0,37
Cache,LOGAN 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,37,0,0,37
Cache,LOGAN 04 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,33,0,0,33
Cache,LOGAN 05 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,66,0,0,66
Cache,LOGAN 06 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,22,0,0,22
Cache,LOGAN 07 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,16,1,0,17
Cache,LOGAN 08 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,17,0,0,17
Cache,LOGAN 09 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,29,1,0,30
Cache,LOGAN 10 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,18,1,0,19
Cache,LOGAN 11 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,16,1,0,17
Cache,LOGAN 12 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,7,0,0,7
Cache,LOGAN 13 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,56,0,0,56
Cache,LOGAN 14 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,39,1,0,40
Cache,LOGAN 15 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,9,0,0,9
Cache,LOGAN 16 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,29,0,0,29
Cache,LOGAN 17 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,30,1,0,31
Cache,LOGAN 18 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,8,0,0,8
Cache,LOGAN 19 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,8,0,0,8
Cache,LOGAN 20 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,37,0,0,37
Cache,LOGAN 21 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,30,0,0,30
Cache,LOGAN 22 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,34,1,0,35
Cache,LOGAN 23 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,7,0,0,7
Cache,LOGAN 24 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,29,0,0,29
Cache,LOGAN 25 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,36,0,0,36
Cache,LOGAN 26 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,25,0,0,25
Cache,LOGAN 27I ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,43,1,0,44
Cache,LOGAN 27U ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,0,0,0,0
Cache,LOGAN 27CSD ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,6,0,0,6
Cache,LOGAN 27:17C ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,0,0,0,0
Cache,LOGAN 28 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,17,0,0,17
Cache,LOGAN 29 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,55,0,0,55
Cache,LOGAN 29CSD ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,0,0,0,0
Cache,LOGAN 30 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,22,1,0,23
Cache,LOGAN 31 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,24,1,0,25
Cache,LOGAN 32 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,20,0,0,20
Cache,LOGAN 33 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,36,0,0,36
Cache,LOGAN 33.5 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,19,0,0,19
Cache,LOGAN 33CSD ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,0,0,0,0
Cache,AMALGA ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,22,0,0,22
Cache,BENSON ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,26,0,0,26
Cache,CLARKSTON ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,46,0,0,46
Cache,COLLEGE/YOUNG WARD ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,52,1,0,53
Cache,CORNISH ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,17,0,0,17
Cache,COVE ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,24,0,0,24
Cache,HYDE PARK 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,78,0,0,78
Cache,HYDE PARK 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,65,0,0,65
Cache,HYRUM 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,67,0,0,67
Cache,HYRUM 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,30,0,0,30
Cache,HYRUM 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,68,0,0,68
Cache,HYRUM 04 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,92,0,0,92
Cache,HYRUM 05 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,37,0,0,37
Cache,LEWISTON 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,47,0,0,47
Cache,LEWISTON 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,31,0,0,31
Cache,MENDON 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,8,0,0,8
Cache,MENDON 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,103,0,0,103
Cache,MILLVILLE 17 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,15,0,0,15
Cache,MILLVILLE 25 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,62,0,0,62
Cache,NEWTON ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,48,0,0,48
Cache,NIBLEY 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,45,1,0,46
Cache,NIBLEY 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,62,0,0,62
Cache,Nibley 17 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,52,0,0,52
Cache,Nibley 25 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,4,0,0,4
Cache,NORTH LOGAN 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,42,0,0,42
Cache,NORTH LOGAN 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,46,0,0,46
Cache,NORTH LOGAN 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,45,0,0,45
Cache,NORTH LOGAN 04 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,48,0,0,48
Cache,NORTH LOGAN 05 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,58,0,0,58
Cache,NORTH LOGAN 06 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,47,1,0,48
Cache,PARADISE ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,116,0,0,116
Cache,PROVIDENCE 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,60,3,0,63
Cache,PROVIDENCE 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,59,0,0,59
Cache,PROVIDENCE 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,49,0,0,49
Cache,PROVIDENCE 04 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,44,0,0,44
Cache,PROVIDENCE 05 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,32,0,0,32
Cache,RICHMOND 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,54,0,0,54
Cache,RICHMOND 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,75,1,0,76
Cache,RIVER HEIGHTS 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,59,0,0,59
Cache,RIVER HEIGHTS 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,40,0,0,40
Cache,SMITHFIELD 01 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,52,1,0,53
Cache,SMITHFIELD 02 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,55,0,0,55
Cache,SMITHFIELD 03 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,64,0,0,64
Cache,SMITHFIELD 04 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,65,0,0,65
Cache,SMITHFIELD 05 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,48,0,0,48
Cache,SMITHFIELD 06 ,UTAH SUPREME COURT MATTEW B. DURRANT ,,NO ,NP ,74,0,0,74
