county,precinct,office,district,Candidate,party,Polling,Early,Absentee,Paper,Provisional,votes
Washington,CODAV,Attorney General,,Charles A. Stormont,,0,0,80,0,0,80
Washington,CODIV,Attorney General,,Charles A. Stormont,,12,3,5,0,1,21
Washington,CODXDR,Attorney General,,Charles A. Stormont,,0,1,37,0,0,38
Washington,COGL,Attorney General,,Charles A. Stormont,,0,0,5,0,0,5
Washington,COGUBL,Attorney General,,Charles A. Stormont,,0,0,0,0,0,0
Washington,COHS74,Attorney General,,Charles A. Stormont,,0,0,1,0,0,1
Washington,COHV28,Attorney General,,Charles A. Stormont,,0,0,0,0,0,0
Washington,COHV29,Attorney General,,Charles A. Stormont,,0,0,0,0,0,0
Washington,COLEED,Attorney General,,Charles A. Stormont,,0,0,8,0,0,8
Washington,CONCF,Attorney General,,Charles A. Stormont,,1,0,1,0,0,2
Washington,CONH,Attorney General,,Charles A. Stormont,,25,3,9,0,1,38
Washington,COPINE,Attorney General,,Charles A. Stormont,,0,0,7,0,0,7
Washington,COSN28,Attorney General,,Charles A. Stormont,,0,0,11,0,0,11
Washington,COVE,Attorney General,,Charles A. Stormont,,0,0,9,0,0,9
Washington,COWH,Attorney General,,Charles A. Stormont,,14,11,8,0,0,33
Washington,EN82,Attorney General,,Charles A. Stormont,,11,0,3,0,0,14
Washington,HIL97,Attorney General,,Charles A. Stormont,,0,0,3,0,0,3
Washington,HU52,Attorney General,,Charles A. Stormont,,29,2,5,0,2,38
Washington,HU53,Attorney General,,Charles A. Stormont,,35,6,4,0,2,47
Washington,HU54,Attorney General,,Charles A. Stormont,,19,2,16,0,0,37
Washington,HU55,Attorney General,,Charles A. Stormont,,19,8,5,0,1,33
Washington,HU56,Attorney General,,Charles A. Stormont,,51,19,19,0,1,90
Washington,HU57,Attorney General,,Charles A. Stormont,,73,9,10,0,2,94
Washington,HU58,Attorney General,,Charles A. Stormont,,16,10,5,0,0,31
Washington,HU59,Attorney General,,Charles A. Stormont,,31,16,6,0,0,53
Washington,IV76,Attorney General,,Charles A. Stormont,,70,22,23,0,2,117
Washington,IV77,Attorney General,,Charles A. Stormont,,33,12,9,0,3,57
Washington,IV78,Attorney General,,Charles A. Stormont,,121,99,39,0,6,265
Washington,IV79,Attorney General,,Charles A. Stormont,,47,19,17,0,1,84
Washington,LA85,Attorney General,,Charles A. Stormont,,28,2,9,0,1,40
Washington,LA86,Attorney General,,Charles A. Stormont,,27,3,2,0,1,33
Washington,LA87,Attorney General,,Charles A. Stormont,,24,3,5,0,2,34
Washington,LE90,Attorney General,,Charles A. Stormont,,0,0,36,0,0,36
Washington,NH93,Attorney General,,Charles A. Stormont,,8,2,1,0,0,11
Washington,RC94,Attorney General,,Charles A. Stormont,,0,0,52,0,0,52
Washington,SC71,Attorney General,,Charles A. Stormont,,19,2,0,0,1,22
Washington,SC72,Attorney General,,Charles A. Stormont,,20,4,5,0,0,29
Washington,SC73,Attorney General,,Charles A. Stormont,,29,10,4,0,1,44
Washington,SC74,Attorney General,,Charles A. Stormont,,36,17,13,0,1,67
Washington,SG01,Attorney General,,Charles A. Stormont,,26,16,9,0,2,53
Washington,SG02,Attorney General,,Charles A. Stormont,,10,5,3,0,1,19
Washington,SG03,Attorney General,,Charles A. Stormont,,20,1,3,1,1,26
Washington,SG04,Attorney General,,Charles A. Stormont,,10,1,1,0,0,12
Washington,SG05,Attorney General,,Charles A. Stormont,,16,2,6,0,0,24
Washington,SG06,Attorney General,,Charles A. Stormont,,23,3,7,0,3,36
Washington,SG07,Attorney General,,Charles A. Stormont,,17,6,7,0,1,31
Washington,SG08,Attorney General,,Charles A. Stormont,,31,7,9,0,0,47
Washington,SG09,Attorney General,,Charles A. Stormont,,33,14,10,0,2,59
Washington,SG10,Attorney General,,Charles A. Stormont,,19,4,8,0,0,31
Washington,SG11,Attorney General,,Charles A. Stormont,,31,9,5,0,2,47
Washington,SG12,Attorney General,,Charles A. Stormont,,26,14,13,0,0,53
Washington,SG13,Attorney General,,Charles A. Stormont,,36,10,12,0,5,63
Washington,SG14,Attorney General,,Charles A. Stormont,,71,28,45,0,4,148
Washington,SG15,Attorney General,,Charles A. Stormont,,32,12,8,0,2,54
Washington,SG16,Attorney General,,Charles A. Stormont,,28,11,10,0,0,49
Washington,SG17,Attorney General,,Charles A. Stormont,,33,25,18,0,0,76
Washington,SG18,Attorney General,,Charles A. Stormont,,33,7,9,0,0,49
Washington,SG19,Attorney General,,Charles A. Stormont,,28,9,8,0,3,48
Washington,SG20,Attorney General,,Charles A. Stormont,,43,15,18,0,2,78
Washington,SG21,Attorney General,,Charles A. Stormont,,44,19,14,0,1,78
Washington,SG22,Attorney General,,Charles A. Stormont,,40,34,21,0,6,101
Washington,SG23,Attorney General,,Charles A. Stormont,,66,15,16,0,2,99
Washington,SG24,Attorney General,,Charles A. Stormont,,19,5,14,0,0,38
Washington,SG25,Attorney General,,Charles A. Stormont,,38,4,5,0,1,48
Washington,SG26,Attorney General,,Charles A. Stormont,,25,9,8,0,0,42
Washington,SG27,Attorney General,,Charles A. Stormont,,27,4,4,0,0,35
Washington,SG28,Attorney General,,Charles A. Stormont,,39,8,10,0,1,58
Washington,SG29,Attorney General,,Charles A. Stormont,,20,7,14,0,1,42
Washington,SG30,Attorney General,,Charles A. Stormont,,38,20,10,0,1,69
Washington,SG31,Attorney General,,Charles A. Stormont,,17,7,8,0,1,33
Washington,SG32,Attorney General,,Charles A. Stormont,,17,10,10,0,2,39
Washington,SG33,Attorney General,,Charles A. Stormont,,26,7,8,0,1,42
Washington,SG34,Attorney General,,Charles A. Stormont,,38,12,18,0,0,68
Washington,SG35,Attorney General,,Charles A. Stormont,,25,11,12,0,1,49
Washington,SG36,Attorney General,,Charles A. Stormont,,24,13,19,0,0,56
Washington,SG37,Attorney General,,Charles A. Stormont,,30,4,11,0,1,46
Washington,SG38,Attorney General,,Charles A. Stormont,,36,3,6,0,2,47
Washington,SG39,Attorney General,,Charles A. Stormont,,98,8,29,0,0,135
Washington,SG40,Attorney General,,Charles A. Stormont,,20,2,6,0,0,28
Washington,SG41,Attorney General,,Charles A. Stormont,,55,13,10,0,1,79
Washington,SG42,Attorney General,,Charles A. Stormont,,20,4,8,0,1,33
Washington,SG43,Attorney General,,Charles A. Stormont,,14,2,6,0,2,24
Washington,SG44,Attorney General,,Charles A. Stormont,,11,1,0,0,0,12
Washington,SG45,Attorney General,,Charles A. Stormont,,17,5,8,0,2,32
Washington,SG46,Attorney General,,Charles A. Stormont,,109,24,29,0,5,167
Washington,SP95,Attorney General,,Charles A. Stormont,,0,0,110,0,0,110
Washington,TQ96,Attorney General,,Charles A. Stormont,,44,4,8,0,2,58
Washington,VI89,Attorney General,,Charles A. Stormont,,0,0,57,0,0,57
Washington,WA60,Attorney General,,Charles A. Stormont,,25,10,17,0,0,52
Washington,WA61,Attorney General,,Charles A. Stormont,,32,15,8,0,1,56
Washington,WA62,Attorney General,,Charles A. Stormont,,19,4,0,0,1,24
Washington,WA63,Attorney General,,Charles A. Stormont,,28,9,5,0,0,42
Washington,WA64,Attorney General,,Charles A. Stormont,,41,14,18,0,0,73
Washington,WA65,Attorney General,,Charles A. Stormont,,13,5,12,0,3,33
Washington,WA66,Attorney General,,Charles A. Stormont,,58,17,22,0,1,98
Washington,WA67,Attorney General,,Charles A. Stormont,,22,14,13,0,0,49
Washington,WA68,Attorney General,,Charles A. Stormont,,23,10,6,0,2,41
Washington,WA69,Attorney General,,Charles A. Stormont,,11,5,2,1,0,19
Washington,Total,Attorney General,,Charles A. Stormont,,2593,842,1318,2,99,4854
Washington,AV51,Attorney General,,Sean D. Reyes,,0,0,85,0,1,86
Washington,COAND,Attorney General,,Sean D. Reyes,,0,0,3,0,0,3
Washington,COCDSR,Attorney General,,Sean D. Reyes,,0,0,44,0,0,44
Washington,COCNBR,Attorney General,,Sean D. Reyes,,0,0,90,0,0,90
Washington,CODAV,Attorney General,,Sean D. Reyes,,0,3,175,0,0,178
Washington,CODIV,Attorney General,,Sean D. Reyes,,171,4,21,0,5,201
Washington,CODXDR,Attorney General,,Sean D. Reyes,,0,0,95,0,0,95
Washington,COGL,Attorney General,,Sean D. Reyes,,0,0,17,0,0,17
Washington,COGUBL,Attorney General,,Sean D. Reyes,,0,0,2,0,0,2
Washington,COHS74,Attorney General,,Sean D. Reyes,,0,0,8,0,0,8
Washington,COHV28,Attorney General,,Sean D. Reyes,,0,0,8,0,0,8
Washington,COHV29,Attorney General,,Sean D. Reyes,,0,0,4,0,0,4
Washington,COLEED,Attorney General,,Sean D. Reyes,,0,0,64,0,0,64
Washington,CONCF,Attorney General,,Sean D. Reyes,,35,3,4,0,2,44
Washington,CONH,Attorney General,,Sean D. Reyes,,143,6,73,0,2,224
Washington,COPINE,Attorney General,,Sean D. Reyes,,0,0,66,0,0,66
Washington,COSN28,Attorney General,,Sean D. Reyes,,0,0,4,0,0,4
Washington,COVE,Attorney General,,Sean D. Reyes,,0,1,106,0,0,107
Washington,COWH,Attorney General,,Sean D. Reyes,,159,22,24,0,7,212
Washington,EN82,Attorney General,,Sean D. Reyes,,294,5,10,0,7,316
Washington,HIL97,Attorney General,,Sean D. Reyes,,0,0,41,0,0,41
Washington,HU52,Attorney General,,Sean D. Reyes,,176,20,28,0,6,230
Washington,HU53,Attorney General,,Sean D. Reyes,,238,25,31,0,16,310
Washington,HU54,Attorney General,,Sean D. Reyes,,194,27,83,2,4,310
Washington,HU55,Attorney General,,Sean D. Reyes,,137,12,23,0,8,180
Washington,HU56,Attorney General,,Sean D. Reyes,,160,74,70,0,3,307
Washington,HU57,Attorney General,,Sean D. Reyes,,237,27,61,0,11,336
Washington,HU58,Attorney General,,Sean D. Reyes,,274,35,34,0,2,345
Washington,HU59,Attorney General,,Sean D. Reyes,,140,33,34,0,3,210
Washington,IV76,Attorney General,,Sean D. Reyes,,232,59,57,0,9,357
Washington,IV77,Attorney General,,Sean D. Reyes,,208,31,41,0,7,287
Washington,IV78,Attorney General,,Sean D. Reyes,,148,51,108,0,7,314
Washington,IV79,Attorney General,,Sean D. Reyes,,247,29,39,0,1,316
Washington,LA85,Attorney General,,Sean D. Reyes,,143,15,25,0,3,186
Washington,LA86,Attorney General,,Sean D. Reyes,,141,14,11,0,1,167
Washington,LA87,Attorney General,,Sean D. Reyes,,142,8,12,0,4,166
Washington,LE90,Attorney General,,Sean D. Reyes,,0,0,185,0,2,187
Washington,NH93,Attorney General,,Sean D. Reyes,,31,1,13,0,0,45
Washington,RC94,Attorney General,,Sean D. Reyes,,0,0,41,0,0,41
Washington,SC71,Attorney General,,Sean D. Reyes,,257,37,41,0,10,345
Washington,SC72,Attorney General,,Sean D. Reyes,,153,32,19,0,8,212
Washington,SC73,Attorney General,,Sean D. Reyes,,138,29,36,0,3,206
Washington,SC74,Attorney General,,Sean D. Reyes,,291,109,55,0,12,467
Washington,SG01,Attorney General,,Sean D. Reyes,,98,37,23,0,6,164
Washington,SG02,Attorney General,,Sean D. Reyes,,96,16,21,0,4,137
Washington,SG03,Attorney General,,Sean D. Reyes,,150,34,38,0,16,238
Washington,SG04,Attorney General,,Sean D. Reyes,,86,13,21,0,2,122
Washington,SG05,Attorney General,,Sean D. Reyes,,117,22,44,0,0,183
Washington,SG06,Attorney General,,Sean D. Reyes,,127,17,19,0,8,171
Washington,SG07,Attorney General,,Sean D. Reyes,,129,30,27,0,9,195
Washington,SG08,Attorney General,,Sean D. Reyes,,137,15,35,0,6,193
Washington,SG09,Attorney General,,Sean D. Reyes,,97,43,53,0,6,199
Washington,SG10,Attorney General,,Sean D. Reyes,,101,32,19,1,4,157
Washington,SG11,Attorney General,,Sean D. Reyes,,125,25,33,0,11,194
Washington,SG12,Attorney General,,Sean D. Reyes,,144,15,52,0,8,219
Washington,SG13,Attorney General,,Sean D. Reyes,,95,13,34,0,8,150
Washington,SG14,Attorney General,,Sean D. Reyes,,246,59,66,0,13,384
Washington,SG15,Attorney General,,Sean D. Reyes,,156,33,31,0,3,223
Washington,SG16,Attorney General,,Sean D. Reyes,,137,44,47,0,7,235
Washington,SG17,Attorney General,,Sean D. Reyes,,202,79,91,0,4,376
Washington,SG18,Attorney General,,Sean D. Reyes,,174,26,53,0,11,264
Washington,SG19,Attorney General,,Sean D. Reyes,,193,22,29,0,10,254
Washington,SG20,Attorney General,,Sean D. Reyes,,222,58,86,0,11,377
Washington,SG21,Attorney General,,Sean D. Reyes,,165,51,59,0,4,279
Washington,SG22,Attorney General,,Sean D. Reyes,,243,35,81,0,6,365
Washington,SG23,Attorney General,,Sean D. Reyes,,209,49,48,0,1,307
Washington,SG24,Attorney General,,Sean D. Reyes,,140,19,28,0,5,192
Washington,SG25,Attorney General,,Sean D. Reyes,,176,25,19,0,12,232
Washington,SG26,Attorney General,,Sean D. Reyes,,192,25,56,0,12,285
Washington,SG27,Attorney General,,Sean D. Reyes,,169,25,18,0,7,219
Washington,SG28,Attorney General,,Sean D. Reyes,,289,35,45,0,4,373
Washington,SG29,Attorney General,,Sean D. Reyes,,183,31,49,0,3,266
Washington,SG30,Attorney General,,Sean D. Reyes,,255,66,64,0,5,390
Washington,SG31,Attorney General,,Sean D. Reyes,,225,51,68,0,10,354
Washington,SG32,Attorney General,,Sean D. Reyes,,179,33,80,0,6,298
Washington,SG33,Attorney General,,Sean D. Reyes,,146,34,65,0,3,248
Washington,SG34,Attorney General,,Sean D. Reyes,,136,54,69,0,16,275
Washington,SG35,Attorney General,,Sean D. Reyes,,128,27,33,0,9,197
Washington,SG36,Attorney General,,Sean D. Reyes,,103,33,103,0,8,247
Washington,SG37,Attorney General,,Sean D. Reyes,,166,5,63,0,9,243
Washington,SG38,Attorney General,,Sean D. Reyes,,93,10,24,0,7,134
Washington,SG39,Attorney General,,Sean D. Reyes,,286,29,60,0,2,377
Washington,SG40,Attorney General,,Sean D. Reyes,,162,12,50,0,7,231
Washington,SG41,Attorney General,,Sean D. Reyes,,196,33,58,2,8,297
Washington,SG42,Attorney General,,Sean D. Reyes,,151,28,45,0,5,229
Washington,SG43,Attorney General,,Sean D. Reyes,,125,23,43,0,2,193
Washington,SG44,Attorney General,,Sean D. Reyes,,112,9,10,0,4,135
Washington,SG45,Attorney General,,Sean D. Reyes,,182,19,22,0,22,245
Washington,SG46,Attorney General,,Sean D. Reyes,,219,36,81,0,9,345
Washington,SP95,Attorney General,,Sean D. Reyes,,0,0,51,0,0,51
Washington,TQ96,Attorney General,,Sean D. Reyes,,228,13,53,0,10,304
Washington,VI89,Attorney General,,Sean D. Reyes,,0,0,84,0,0,84
Washington,WA60,Attorney General,,Sean D. Reyes,,215,106,84,0,9,414
Washington,WA61,Attorney General,,Sean D. Reyes,,159,30,49,0,9,247
Washington,WA62,Attorney General,,Sean D. Reyes,,167,36,14,0,5,222
Washington,WA63,Attorney General,,Sean D. Reyes,,152,34,26,0,8,220
Washington,WA64,Attorney General,,Sean D. Reyes,,208,51,49,0,11,319
Washington,WA65,Attorney General,,Sean D. Reyes,,207,37,36,0,8,288
Washington,WA66,Attorney General,,Sean D. Reyes,,214,55,46,0,7,322
Washington,WA67,Attorney General,,Sean D. Reyes,,197,46,63,0,11,317
Washington,WA68,Attorney General,,Sean D. Reyes,,261,50,62,0,12,385
Washington,WA69,Attorney General,,Sean D. Reyes,,78,26,42,0,9,155
Washington,Total,Attorney General,,Sean D. Reyes,,14037,2626,4813,5,576,22057
Washington,AV51,Attorney General,,Leslie D. Curtis,,0,0,5,0,0,5
Washington,COAND,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,COCDSR,Attorney General,,Leslie D. Curtis,,0,0,1,0,0,1
Washington,COCNBR,Attorney General,,Leslie D. Curtis,,0,0,2,0,0,2
Washington,CODAV,Attorney General,,Leslie D. Curtis,,0,0,9,0,0,9
Washington,CODIV,Attorney General,,Leslie D. Curtis,,9,0,0,0,0,9
Washington,CODXDR,Attorney General,,Leslie D. Curtis,,0,0,9,0,0,9
Washington,COGL,Attorney General,,Leslie D. Curtis,,0,0,1,0,0,1
Washington,COGUBL,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,COHS74,Attorney General,,Leslie D. Curtis,,0,0,1,0,0,2
Washington,COHV28,Attorney General,,Leslie D. Curtis,,0,0,1,0,0,1
Washington,COHV29,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,COLEED,Attorney General,,Leslie D. Curtis,,0,0,2,0,0,2
Washington,CONCF,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,CONH,Attorney General,,Leslie D. Curtis,,4,0,1,0,0,5
Washington,COPINE,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,COSN28,Attorney General,,Leslie D. Curtis,,0,0,0,0,0,0
Washington,COVE,Attorney General,,Leslie D. Curtis,,0,0,8,0,0,8
Washington,COWH,Attorney General,,Leslie D. Curtis,,22,4,4,0,0,30
Washington,EN82,Attorney General,,Leslie D. Curtis,,6,0,0,0,0,6
Washington,HIL97,Attorney General,,Leslie D. Curtis,,0,0,4,0,0,4
Washington,HU52,Attorney General,,Leslie D. Curtis,,7,0,3,0,0,10
Washington,HU53,Attorney General,,Leslie D. Curtis,,4,0,0,0,0,4
Washington,HU54,Attorney General,,Leslie D. Curtis,,6,0,0,0,0,6
Washington,HU55,Attorney General,,Leslie D. Curtis,,3,0,1,0,0,4
Washington,HU56,Attorney General,,Leslie D. Curtis,,7,1,9,0,0,17
Washington,HU57,Attorney General,,Leslie D. Curtis,,12,0,2,0,0,14
Washington,HU58,Attorney General,,Leslie D. Curtis,,7,0,0,0,0,7
Washington,HU59,Attorney General,,Leslie D. Curtis,,4,0,2,0,1,7
Washington,IV76,Attorney General,,Leslie D. Curtis,,3,0,4,0,0,7
Washington,IV77,Attorney General,,Leslie D. Curtis,,6,0,3,0,0,9
Washington,IV78,Attorney General,,Leslie D. Curtis,,8,2,1,0,1,12
Washington,IV79,Attorney General,,Leslie D. Curtis,,9,0,1,0,0,10
Washington,LA85,Attorney General,,Leslie D. Curtis,,10,0,1,0,0,11
Washington,LA86,Attorney General,,Leslie D. Curtis,,14,1,0,0,0,15
Washington,LA87,Attorney General,,Leslie D. Curtis,,5,0,0,0,0,5
Washington,LE90,Attorney General,,Leslie D. Curtis,,0,0,9,0,0,9
Washington,NH93,Attorney General,,Leslie D. Curtis,,2,0,0,0,0,2
Washington,RC94,Attorney General,,Leslie D. Curtis,,0,0,4,0,0,4
Washington,SC71,Attorney General,,Leslie D. Curtis,,5,0,1,0,2,9
Washington,SC72,Attorney General,,Leslie D. Curtis,,9,0,2,0,1,12
Washington,SC73,Attorney General,,Leslie D. Curtis,,5,0,3,0,0,8
Washington,SC74,Attorney General,,Leslie D. Curtis,,11,2,0,0,0,13
Washington,SG01,Attorney General,,Leslie D. Curtis,,5,1,2,0,1,9
Washington,SG02,Attorney General,,Leslie D. Curtis,,3,1,0,0,0,4
Washington,SG03,Attorney General,,Leslie D. Curtis,,5,2,6,1,3,17
Washington,SG04,Attorney General,,Leslie D. Curtis,,9,0,3,0,1,13
Washington,SG05,Attorney General,,Leslie D. Curtis,,11,2,3,0,0,17
Washington,SG06,Attorney General,,Leslie D. Curtis,,8,0,2,0,0,10
Washington,SG07,Attorney General,,Leslie D. Curtis,,11,0,4,0,0,15
Washington,SG08,Attorney General,,Leslie D. Curtis,,8,1,3,0,1,13
Washington,SG09,Attorney General,,Leslie D. Curtis,,4,2,1,0,0,7
Washington,SG10,Attorney General,,Leslie D. Curtis,,1,0,3,0,1,5
Washington,SG11,Attorney General,,Leslie D. Curtis,,12,4,1,0,3,20
Washington,SG12,Attorney General,,Leslie D. Curtis,,6,0,5,0,0,11
Washington,SG13,Attorney General,,Leslie D. Curtis,,7,3,3,0,2,15
Washington,SG14,Attorney General,,Leslie D. Curtis,,6,4,3,0,0,13
Washington,SG15,Attorney General,,Leslie D. Curtis,,10,1,3,0,1,15
Washington,SG16,Attorney General,,Leslie D. Curtis,,2,1,2,0,0,5
Washington,SG17,Attorney General,,Leslie D. Curtis,,1,1,8,0,0,10
Washington,SG18,Attorney General,,Leslie D. Curtis,,11,1,0,0,0,12
Washington,SG19,Attorney General,,Leslie D. Curtis,,8,2,0,0,0,10
Washington,SG20,Attorney General,,Leslie D. Curtis,,8,1,2,0,1,12
Washington,SG21,Attorney General,,Leslie D. Curtis,,9,2,0,0,1,12
Washington,SG22,Attorney General,,Leslie D. Curtis,,8,4,0,0,0,12
Washington,SG23,Attorney General,,Leslie D. Curtis,,7,1,1,0,0,9
Washington,SG24,Attorney General,,Leslie D. Curtis,,5,0,0,0,0,5
Washington,SG25,Attorney General,,Leslie D. Curtis,,2,0,0,0,0,2
Washington,SG26,Attorney General,,Leslie D. Curtis,,1,1,0,0,1,3
Washington,SG27,Attorney General,,Leslie D. Curtis,,6,0,1,0,2,9
Washington,SG28,Attorney General,,Leslie D. Curtis,,3,1,3,0,1,8
Washington,SG29,Attorney General,,Leslie D. Curtis,,9,3,0,0,0,12
Washington,SG30,Attorney General,,Leslie D. Curtis,,6,0,4,0,0,10
Washington,SG31,Attorney General,,Leslie D. Curtis,,4,1,0,0,0,5
Washington,SG32,Attorney General,,Leslie D. Curtis,,8,1,0,0,0,9
Washington,SG33,Attorney General,,Leslie D. Curtis,,4,1,0,0,0,5
Washington,SG34,Attorney General,,Leslie D. Curtis,,9,0,6,0,1,16
Washington,SG35,Attorney General,,Leslie D. Curtis,,2,0,3,0,0,5
Washington,SG36,Attorney General,,Leslie D. Curtis,,7,1,4,0,1,13
Washington,SG37,Attorney General,,Leslie D. Curtis,,10,0,4,0,2,16
Washington,SG38,Attorney General,,Leslie D. Curtis,,9,1,1,0,0,11
Washington,SG39,Attorney General,,Leslie D. Curtis,,14,2,7,0,0,23
Washington,SG40,Attorney General,,Leslie D. Curtis,,4,1,2,0,0,7
Washington,SG41,Attorney General,,Leslie D. Curtis,,11,1,1,0,1,14
Washington,SG42,Attorney General,,Leslie D. Curtis,,1,1,2,0,0,4
Washington,SG43,Attorney General,,Leslie D. Curtis,,3,1,1,0,0,5
Washington,SG44,Attorney General,,Leslie D. Curtis,,3,0,0,0,1,4
Washington,SG45,Attorney General,,Leslie D. Curtis,,2,0,2,0,0,4
Washington,SG46,Attorney General,,Leslie D. Curtis,,5,1,1,0,0,7
Washington,SP95,Attorney General,,Leslie D. Curtis,,0,0,8,0,0,8
Washington,TQ96,Attorney General,,Leslie D. Curtis,,5,0,0,0,0,5
Washington,VI89,Attorney General,,Leslie D. Curtis,,0,0,5,0,0,5
Washington,WA60,Attorney General,,Leslie D. Curtis,,6,0,1,0,0,7
Washington,WA61,Attorney General,,Leslie D. Curtis,,6,0,1,0,0,7
Washington,WA62,Attorney General,,Leslie D. Curtis,,7,2,0,0,0,9
Washington,WA63,Attorney General,,Leslie D. Curtis,,8,1,1,0,1,11
Washington,WA64,Attorney General,,Leslie D. Curtis,,8,2,10,0,0,20
Washington,WA65,Attorney General,,Leslie D. Curtis,,5,1,3,0,0,9
Washington,WA66,Attorney General,,Leslie D. Curtis,,5,1,0,0,1,7
Washington,WA67,Attorney General,,Leslie D. Curtis,,11,2,3,0,0,16
Washington,WA68,Attorney General,,Leslie D. Curtis,,5,1,1,0,1,8
Washington,WA69,Attorney General,,Leslie D. Curtis,,0,1,0,0,0,1
Washington,Total,Attorney General,,Leslie D. Curtis,,532,72,224,2,35,865
Washington,AV51,State Senate,28,EVAN J. VICKERS,,0,0,105,0,1,106
Washington,COCDSR,State Senate,28,EVAN J. VICKERS,,0,0,44,0,0,44
Washington,COHV28,State Senate,28,EVAN J. VICKERS,,0,0,8,0,0,8
Washington,COLEED,State Senate,28,EVAN J. VICKERS,,0,0,63,0,0,63
Washington,CONH,State Senate,28,EVAN J. VICKERS,,158,8,76,0,3,245
Washington,COSN28,State Senate,28,EVAN J. VICKERS,,0,0,4,0,0,4
Washington,HIL97,State Senate,28,EVAN J. VICKERS,,0,0,100,0,0,100
Washington,HU52,State Senate,28,EVAN J. VICKERS,,201,22,34,0,7,264
Washington,HU53,State Senate,28,EVAN J. VICKERS,,258,25,33,0,15,331
Washington,HU54,State Senate,28,EVAN J. VICKERS,,206,28,91,2,4,331
Washington,HU55,State Senate,28,EVAN J. VICKERS,,152,15,24,0,8,199
Washington,HU56,State Senate,28,EVAN J. VICKERS,,176,79,85,0,3,343
Washington,HU58,State Senate,28,EVAN J. VICKERS,,291,36,40,0,2,369
Washington,HU59,State Senate,28,EVAN J. VICKERS,,158,39,37,0,5,239
Washington,LA85,State Senate,28,EVAN J. VICKERS,,188,17,32,0,2,239
Washington,LA86,State Senate,28,EVAN J. VICKERS,,170,16,13,0,2,201
Washington,LA87,State Senate,28,EVAN J. VICKERS,,151,8,14,0,4,177
Washington,LE90,State Senate,28,EVAN J. VICKERS,,0,0,213,0,2,215
Washington,NH93,State Senate,28,EVAN J. VICKERS,,36,1,14,0,0,51
Washington,RC94,State Senate,28,EVAN J. VICKERS,,0,0,51,0,0,51
Washington,SP95,State Senate,28,EVAN J. VICKERS,,0,0,80,0,0,80
Washington,TQ96,State Senate,28,EVAN J. VICKERS,,245,13,57,0,12,327
Washington,VI89,State Senate,28,EVAN J. VICKERS,,0,0,96,0,0,96
Washington,WA60,State Senate,28,EVAN J. VICKERS,,235,113,89,0,9,446
Washington,WA61,State Senate,28,EVAN J. VICKERS,,174,39,57,0,10,280
Washington,WA62,State Senate,28,EVAN J. VICKERS,,190,37,13,0,4,244
Washington,WA63,State Senate,28,EVAN J. VICKERS,,196,39,30,0,10,275
Washington,WA64,State Senate,28,EVAN J. VICKERS,,240,53,64,0,10,367
Washington,WA65,State Senate,28,EVAN J. VICKERS,,218,45,35,0,10,308
Washington,WA66,State Senate,28,EVAN J. VICKERS,,238,59,53,0,7,357
Washington,WA67,State Senate,28,EVAN J. VICKERS,,221,48,69,0,11,349
Washington,WA68,State Senate,28,EVAN J. VICKERS,,295,55,64,0,16,430
Washington,WA69,State Senate,28,EVAN J. VICKERS,,79,29,42,0,10,160
Washington,Total,State Senate,28,EVAN J. VICKERS,,4476,824,1830,2,167,7299
Washington,SG01,State House,62,SHIRLEY J. NELSON,,35,19,11,0,4,69
Washington,SG31,State House,62,SHIRLEY J. NELSON,,29,5,10,0,2,46
Washington,SG34,State House,62,SHIRLEY J. NELSON,,40,14,26,0,0,80
Washington,SG35,State House,62,SHIRLEY J. NELSON,,32,11,14,0,2,59
Washington,SG36,State House,62,SHIRLEY J. NELSON,,31,14,29,0,1,75
Washington,SG37,State House,62,SHIRLEY J. NELSON,,40,4,9,0,2,55
Washington,SG38,State House,62,SHIRLEY J. NELSON,,43,4,9,0,3,59
Washington,SG40,State House,62,SHIRLEY J. NELSON,,29,4,9,0,0,42
Washington,SG42,State House,62,SHIRLEY J. NELSON,,25,4,11,0,2,42
Washington,SG43,State House,62,SHIRLEY J. NELSON,,22,2,9,0,3,36
Washington,SG45,State House,62,SHIRLEY J. NELSON,,25,5,9,0,2,41
Washington,WA60,State House,62,SHIRLEY J. NELSON,,41,19,21,0,0,81
Washington,WA61,State House,62,SHIRLEY J. NELSON,,48,17,10,0,2,77
Washington,WA62,State House,62,SHIRLEY J. NELSON,,38,5,1,0,1,45
Washington,WA63,State House,62,SHIRLEY J. NELSON,,41,12,5,0,0,58
Washington,WA64,State House,62,SHIRLEY J. NELSON,,57,15,26,0,0,98
Washington,WA65,State House,62,SHIRLEY J. NELSON,,21,9,17,0,1,48
Washington,WA66,State House,62,SHIRLEY J. NELSON,,77,18,25,0,3,123
Washington,WA67,State House,62,SHIRLEY J. NELSON,,37,19,17,0,1,74
Washington,WA68,State House,62,SHIRLEY J. NELSON,,26,11,7,0,3,47
Washington,Total,State House,62,SHIRLEY J. NELSON,,737,211,275,0,32,1255
